test_ligand,auroc,aupr,pearson,target,target_weight,Sender,Target
GAS6,0.5067802,0.16649608,0.002087903,ADM/ASPH/CBFA2T3/CCND1/CIC/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/GDF15/IL21R/LEF1/MAP3K14/NR1D1/PER1/PLAU/PPP1R9B/RARG/RUNX3/SERPINE1/SHC1/TMEM107/TNRC18,0.000978792003062609/0.00105536637685868/0.00103399808234692/0.00150255314277585/0.00095724440243271/0.000947133400297652/0.00105218299580654/0.00126983085432471/0.0010181952291517/0.00103339757323996/0.00110261356556888/0.000970457623177677/0.00103067277371174/0.000948276609074344/0.00124412010361091/0.00111340268311682/0.00100472415864005/0.000954706046366582/0.0010844299759999/0.00108723374665259/0.00118647136625684/0.00107931293584958/0.000975059003118853/0.000966673745856372,T-cells_Skin,Granulocytes_Muscle
GAS6,0.5067802,0.16649608,0.002087903,ADM/ASPH/CBFA2T3/CCND1/CIC/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/GDF15/IL21R/LEF1/MAP3K14/NR1D1/PER1/PLAU/PPP1R9B/RARG/RUNX3/SERPINE1/SHC1/TMEM107/TNRC18,0.000978792003062609/0.00105536637685868/0.00103399808234692/0.00150255314277585/0.00095724440243271/0.000947133400297652/0.00105218299580654/0.00126983085432471/0.0010181952291517/0.00103339757323996/0.00110261356556888/0.000970457623177677/0.00103067277371174/0.000948276609074344/0.00124412010361091/0.00111340268311682/0.00100472415864005/0.000954706046366582/0.0010844299759999/0.00108723374665259/0.00118647136625684/0.00107931293584958/0.000975059003118853/0.000966673745856372,T-cells_Spleen,Granulocytes_Muscle
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,B-cells_Muscle,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Endothelial-cells_Joint,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Endothelial-cells_Skin,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Fibroblasts_Lung,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Granulocytes_Joint,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Macrophages_Skin,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,Monocytes_Muscle,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,T-cells_Joint,T-cells_Spleen
CCL5,0.503378807,0.154158739,0.002052458,ADM/CALD1/CBX4/COL1A1/EGFR/EPAS1/FN1/GDF15/ITGA5/KLF5/LEF1/LPP/MMP9/NR1D1/PLEC/RAB34/RARG/SHC1/SLC2A1/THBS1/VCAN/ZBTB7B/ZFHX3,0.000990648708403042/0.00098856411766359/0.00112913612538938/0.00102771854436777/0.00113450426867954/0.000986157361584685/0.00114037203909655/0.000967011520378554/0.00100544383927836/0.00419426408096932/0.00103301069480376/0.00100129254366799/0.00378265125918235/0.00121107273121155/0.00129669493969005/0.00099414939167909/0.000993430463734237/0.00110671706034368/0.001203414361349/0.000968819204794528/0.00097200064219092/0.000994552544807517/0.00104588982442425,T-cells_Skin,T-cells_Spleen
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Dendritic-cells_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Endothelial-cells_Joint,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Endothelial-cells_Lung,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Erythrocytes_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Fibroblasts_Joint,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Fibroblasts_Lung,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Granulocytes_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Macrophages_Joint,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Macrophages_Lung,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Macrophages_Skin,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Macrophages_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Monocytes_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,NK-cells_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,T-cells_Joint,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,T-cells_Lung,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,T-cells_Skin,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,T-cells_Spleen,Granulocytes_Muscle
MMP13,0.498761585,0.165670143,0.002041375,ASPH/CCND1/CXCR5/DLC1/DUSP10/EGFR/EPHA2/FKBP5/FLOT1/LEF1/MAP3K14/MBP/MMP13/MMP9/NCAM1/NR1D1/PALLD/PER1/PHC2/RARG/RIN2/RUNX3/SASH1/SERPINE1/SHC1/ZHX2,0.00201602917452294/0.00247187255913467/0.00196528140386873/0.00221545044073905/0.00204845446120212/0.00204144482111099/0.00238956006326601/0.00198365296095881/0.00208252254834074/0.00198024788799328/0.00211261303922623/0.0019022374797289/0.001925450917107/0.00200531618642333/0.00200159638054372/0.00244792418373973/0.00206308549197601/0.00241978142065994/0.00200745419757906/0.0019026362624473/0.00191902801128988/0.00209788807474049/0.00191435298189474/0.00228570810130094/0.00212975360622796/0.00234584309831014,Unknown6_Joint,Granulocytes_Muscle
TNF,0.469656389,0.250388577,0.002013717,ABCB1/AHR/BCL2A1/CCL5/CCL8/CDK2/CDK5R1/COL4A2/CP/CXCL10/FAS/IL7R/IRF7/ITGAL/MAPK8/MGST2/MMP13/MMP3/MMP9/OPTN/ORM1/PROCR/PTAFR/PTGS2/SERPINB2/SPIB/SPP1/TLR2/TP53/TRAF1/UPP1/VCAM1/XAF1/XCL1,0.00538939626620702/0.00584524394099656/0.00652587989195542/0.00560933415644581/0.00821378512426956/0.00521216542777663/0.00604694449345019/0.00470943812928328/0.00681893178321207/0.00566777588815304/0.00526507774787081/0.00646268793190879/0.00564060864787526/0.00625560992588394/0.00478017899365915/0.00479789000248787/0.00648008465836644/0.00646397450853891/0.00671525042657186/0.00469828333204926/0.00576531667495745/0.0046964756104442/0.0069929867630917/0.00492513790872579/0.00636778393070118/0.00482734357957005/0.00523145734114644/0.0064494914437603/0.00477402676306365/0.0058713908339737/0.00519016474775638/0.00977502328051443/0.00555238596437144/0.00589417993401071,B-cells_Muscle,Endothelial-cells_Joint
TNF,0.469656389,0.250388577,0.002013717,ABCB1/AHR/BCL2A1/CCL5/CCL8/CDK2/CDK5R1/COL4A2/CP/CXCL10/FAS/IL7R/IRF7/ITGAL/MAPK8/MGST2/MMP13/MMP3/MMP9/OPTN/ORM1/PROCR/PTAFR/PTGS2/SERPINB2/SPIB/SPP1/TLR2/TP53/TRAF1/UPP1/VCAM1/XAF1/XCL1,0.00538939626620702/0.00584524394099656/0.00652587989195542/0.00560933415644581/0.00821378512426956/0.00521216542777663/0.00604694449345019/0.00470943812928328/0.00681893178321207/0.00566777588815304/0.00526507774787081/0.00646268793190879/0.00564060864787526/0.00625560992588394/0.00478017899365915/0.00479789000248787/0.00648008465836644/0.00646397450853891/0.00671525042657186/0.00469828333204926/0.00576531667495745/0.0046964756104442/0.0069929867630917/0.00492513790872579/0.00636778393070118/0.00482734357957005/0.00523145734114644/0.0064494914437603/0.00477402676306365/0.0058713908339737/0.00519016474775638/0.00977502328051443/0.00555238596437144/0.00589417993401071,Dendritic-cells_Muscle,Endothelial-cells_Joint
TNF,0.469656389,0.250388577,0.002013717,ABCB1/AHR/BCL2A1/CCL5/CCL8/CDK2/CDK5R1/COL4A2/CP/CXCL10/FAS/IL7R/IRF7/ITGAL/MAPK8/MGST2/MMP13/MMP3/MMP9/OPTN/ORM1/PROCR/PTAFR/PTGS2/SERPINB2/SPIB/SPP1/TLR2/TP53/TRAF1/UPP1/VCAM1/XAF1/XCL1,0.00538939626620702/0.00584524394099656/0.00652587989195542/0.00560933415644581/0.00821378512426956/0.00521216542777663/0.00604694449345019/0.00470943812928328/0.00681893178321207/0.00566777588815304/0.00526507774787081/0.00646268793190879/0.00564060864787526/0.00625560992588394/0.00478017899365915/0.00479789000248787/0.00648008465836644/0.00646397450853891/0.00671525042657186/0.00469828333204926/0.00576531667495745/0.0046964756104442/0.0069929867630917/0.00492513790872579/0.00636778393070118/0.00482734357957005/0.00523145734114644/0.0064494914437603/0.00477402676306365/0.0058713908339737/0.00519016474775638/0.00977502328051443/0.00555238596437144/0.00589417993401071,Erythrocytes_Muscle,Endothelial-cells_Joint
TNF,0.469656389,0.250388577,0.002013717,ABCB1/AHR/BCL2A1/CCL5/CCL8/CDK2/CDK5R1/COL4A2/CP/CXCL10/FAS/IL7R/IRF7/ITGAL/MAPK8/MGST2/MMP13/MMP3/MMP9/OPTN/ORM1/PROCR/PTAFR/PTGS2/SERPINB2/SPIB/SPP1/TLR2/TP53/TRAF1/UPP1/VCAM1/XAF1/XCL1,0.00538939626620702/0.00584524394099656/0.00652587989195542/0.00560933415644581/0.00821378512426956/0.00521216542777663/0.00604694449345019/0.00470943812928328/0.00681893178321207/0.00566777588815304/0.00526507774787081/0.00646268793190879/0.00564060864787526/0.00625560992588394/0.00478017899365915/0.00479789000248787/0.00648008465836644/0.00646397450853891/0.00671525042657186/0.00469828333204926/0.00576531667495745/0.0046964756104442/0.0069929867630917/0.00492513790872579/0.00636778393070118/0.00482734357957005/0.00523145734114644/0.0064494914437603/0.00477402676306365/0.0058713908339737/0.00519016474775638/0.00977502328051443/0.00555238596437144/0.00589417993401071,Monocytes_Muscle,Endothelial-cells_Joint
