"ReactionID","ReactionName","Name","Status"
"EX_HC01446[e]","Exchange of 3-Ketolactose","3-ketolactose",0
"EX_HC01577[e]","Exchange of Gamma-Glutamyl-Beta-Cyanoalanine","gamma-glutamyl-beta-cyanoalanine",0
"EX_HC01609[e]","Exchange of Uroporphyrinogeni","uroporphyrinogen I",1
"EX_HC01610[e]","Exchange of Coproporphyrinogeni","coproporphyrinogen I",1
"EX_HC01700[e]","Exchange of Gamma-Glutamyl-3-Aminopropiononitrile","gamma-glutamyl-3-aminopropiononitrile",0
"EX_HC02160[e]","Exchange of Gm2-Pool","GM2",1
"EX_HC02161[e]","Exchange of Gm1-Pool","GM1",1
"EX_prpp[e]","Exchange of 5-O-Phosphonato-Alpha-D-Ribofuranosyl Diphosphate","PRPP",0
"EX_udpg[e]","Exchange of [ (2R, 3S, 4R, 5R)-5- (2, 4-Dioxo-1, 2, 3, 4-Tetrahydropyrimidin-1-Yl)-3, 4-Dihydroxyoxolan-2-Yl]Methyl {[ (3R, 4S, 5S, 6R)-3, 4, 5-Trihydroxy-6- (Hydroxymethyl)Oxan-2-Yl Phosphonato]Oxy}Phosphonate","UDP-glucose",0
"EX_prostgh2[e]","Exchange of Prostaglandin H2","prostaglandin H2",1
"EX_prostgi2[e]","Exchange of Prostaglandin I2","prostaglandin I2",1
"EX_cdp[e]","Exchange of CDP","CDP",1
"EX_dtdp[e]","Exchange of ({[ (2R, 3S, 5R)-3-Hydroxy-5- (5-Methyl-2, 4-Dioxo-1, 2, 3, 4-Tetrahydropyrimidin-1-Yl)Oxolan-2-Yl]Methyl Phosphonato}Oxy)Phosphonate","dTDP",1
"EX_HC00955[e]","Exchange of L-3-Cyanoalanine","L-3-cyanoalanine",0
"EX_HC00002[e]","Exchange of Antichymotrypsin","antichymotrypsin",0
"EX_HC00003[e]","Exchange of Antitrypsin","antitrypsin",0
"EX_HC00004[e]","Exchange of Apoa1","apoA1",0
"EX_HC01852[e]","Exchange of Fibrinogen","fibrinogen",0
"EX_HC01939[e]","Exchange of Haptoglobin","haptoglobin",0
"EX_HC01942[e]","Exchange of Plasminogen","plasminogen",1
"EX_HC01943[e]","Exchange of Prothrombin","prothrombin",0
"EX_HC01944[e]","Exchange of Apotransferin","[apotransferin]",1
"EX_HC00822[e]","Exchange of Chitobiose","chitobiose",1
"EX_C02528[e]","Exchange of Chenodeoxycholate","Chenodeoxycholate",1
"EX_HC02192[e]","Exchange of Taurolithocholate","taurolithocholate",1
"EX_HC02193[e]","Exchange of Glycolithocholate","glycolithocholate",1
"EX_HC02195[e]","Exchange of Tauroursodeoxycholate","tauroursodeoxycholate",0
"EX_HC02196[e]","Exchange of Glycoursodeoxycholate","glycoursodeoxycholate",1
"EX_HC02220[e]","Chenodeoxycholic acid 3-sulfate exchange","sulfochenodeoxycholate",0
"EX_HC02154[e]","Exchange","Gm4-Pool",0
"EX_HC02199[e]","Exchange of Glutathionyl-Leuc4","glutathionyl-leukotriene C4",0
"EX_HC02200[e]","Exchange of S-Glutathionyl-2-4-Dinitrobenzene","S-glutathionyl-2-4-dinitrobenzene",0
"EX_HC02201[e]","Exchange of S-Glutathionyl-Ethacrynic-Acid","S-glutathionyl-ethacrynic acid",0
"EX_HC02191[e]","Exchange of Lithocholate","lithocholate",1
"EX_HC02194[e]","Ursodeoxycholic acid exchange","ursodeoxycholate",1
"EX_HC02197[e]","Exchange of Sulfoglycolithocholate","sulfoglycolithocholate",1
"EX_HC02198[e]","Exchange of 2-[ (4R)-4-[ (1S, 2S, 5R, 7R, 10R, 11S, 14R, 15R)-2, 15-Dimethyl-5- (Sulfonatooxy)Tetracyclo[8.7.0.0^{2, 7}.0^{11, 15}]Heptadecan-14-Yl]Pentanamido]Ethane-1-Sulfonate","sulfotaurolithocholate",0
"EX_HC02187[e]","Exchange of Reverse-Triiodthyronine","reverse triiodthyronine",0
"EX_HC02202[e]","Exchange of Prostaglandin A1","prostaglandin A1",1
"EX_HC02203[e]","Exchange of Prostaglandin-A2","prostaglandin A2",1
"EX_HC02204[e]","Exchange of Prostaglandin-B1","prostaglandin B1",1
"EX_HC02205[e]","Exchange of Prostaglandin-B2","prostaglandin B2",0
"EX_HC02206[e]","Exchange of Prostaglandin C1","prostaglandin C1",1
"EX_HC02207[e]","Exchange of Prostaglandin-C2","prostaglandin C2",0
"EX_HC02208[e]","Exchange of Prostaglandin-D1","prostaglandin D1",0
"EX_HC02210[e]","Exchange of Prostaglandin-D3","prostaglandin D3",0
"EX_HC02213[e]","Exchange of Prostaglandin-E3","prostaglandin E3",1
"EX_HC02214[e]","Exchange of Prostaglandin-F1Alpha","prostaglandin F1alpha",1
"EX_HC02216[e]","Exchange of Prostaglandin-F2Beta","prostaglandin F2beta",1
"EX_HC02217[e]","Exchange of Prostaglandin-G2","prostaglandin G2",1
"EX_malcoa[e]","Exchange of Malonyl Coenzyme A","malonyl-CoA",1
"EX_arachcoa[e]","Exchange of Arachidyl Coenzyme A","eicosanoyl-CoA",1
"EX_coa[e]","Exchange of Coenzyme A","CoA",1
"EX_CE2250[e]","Exchange of 3-Oxodocosanoyl Coenzyme A","3-oxodocosanoyl-CoA",0
"EX_CE1935[e]","Exchange of Spermine Monoaldehyde","spermine monoaldehyde",0
"EX_CE1940[e]","Exchange of Spermidine Monoaldehyde 2","spermidine monoaldehyde 2",0
"EX_CE1943[e]","Exchange of Spermidine Dialdehyde","spermidine dialdehyde",0
"EX_CE2011[e]","Exchange of Hypothiocyanite","hypothiocyanite",1
"EX_CE1939[e]","Exchange of Spermidine Monoaldehyde 1","spermidine monoaldehyde 1",0
"EX_maltpt[e]","Exchange of Maltopentaose","maltopentaose",1
"EX_CE2915[e]","Exchange of Beta-Casomorphin","beta-casomorphin",1
"EX_CE4722[e]","Exchange of Beta-Casomorphin (1-6)","beta-casomorphin (1-6)",0
"EX_CE2916[e]","Exchange of Neocasomorphin","neocasomorphin",1
"EX_CE4723[e]","Exchange of Neocasomorphin (1-5)","neocasomorphin (1-5)",0
"EX_CE2917[e]","Exchange of Apelin-13","apelin-13",1
"EX_CE4724[e]","Exchange of Apelin (1-12)","apelin-(1-12)",0
"EX_malthp[e]","Exchange of Maltoheptaose","maltoheptaose",1
"EX_CE2838[e]","Exchange of Maltononaose","maltononaose",0
"EX_CE1950[e]","Exchange of Cyanosulfurous Acid Anion","Cyanosulfurous Acid Anion",0
"EX_cynt[e]","Exchange of Cyanate","Cyanate",1
"EX_23cump[e]","Exchange of 2',3'-Cyclic UMP","2,3-cyclic-UMP",0
"EX_3ump[e]","Exchange of 3'-UMP","3-UMP",0
"EX_CE5786[e]","Exchange of Kinetensin","kinetensin",1
"EX_CE5788[e]","Exchange of Kinetensin 1-7","kinetensin 1-7",0
"EX_CE5789[e]","Exchange of Kinetensin 1-8","kinetensin 1-8",0
"EX_CE5797[e]","Exchange of Neuromedin N","neuromedin N",1
"EX_CE5798[e]","Exchange of Neuromedin N (1-4)","neuromedin N(1-4)",0
"EX_CE5787[e]","Exchange of Kinetensin 1-3","kinetensin 1-3",0
"EX_CE5791[e]","Exchange of Kinetensin 4-8","kinetensin 4-8",0
"EX_CE5867[e]","Exchange of N-Acetyl-Seryl-Aspartyl-Lysyl-Proline","N-acetyl-seryl-aspartyl-lysyl-proline",0
"EX_CE5868[e]","Exchange of N-Acetyl-Seryl-Aspartate","N-acetyl-seryl-aspartate",0
"EX_CE5869[e]","Exchange of Lysyl-Proline","lysyl-proline",1
"EX_CE4633[e]","Exchange of Hypochlorous Acid","hypochlorite",1
"EX_CE4881[e]","Exchange of Nitryl Chloride","nitryl-chloride",0
"EX_CE5854[e]","Exchange of Gama-Cehc-Glucuronide","gamma-CEHC-glucuronide",0
"EX_CE1926[e]","Exchange of Gama-Carboxyethyl-Hydroxychroman","gamma-carboxyethyl-hydroxychroman",0
"EX_udpgal[e]","Exchange of UDP-D-Galactose","UDP-galactose",1
"EX_crm_hs[e]","Exchange of N-Acylsphingosine","ceramide pool",0
"EX_galside_hs[e]","Exchange of D-Galactosyl-N-Acylsphingosine","D-galactosyl-N-acylsphingosine",1
"EX_CE0074[e]","Exchange of Alloxan","alloxan",1
"EX_cdpea[e]","Exchange of CDP-Ethanolamine","CDP-ethanolamine",0
"EX_12dgr120[e]","Exchange of 1, 2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)","1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)",0
"EX_CE5853[e]","Exchange of Alpha-Cehc-Glucuronide","alpha-CEHC-glucuronide",0
"EX_CE1925[e]","Exchange of 3'-Carboxy-Alpha-Chromanol","3-carboxy-alpha-chromanol",0
"EX_C04849[e]","Exchange of (5Z, 9E, 14Z)- (8Xi, 11R, 12S)-11, 12-Epoxy-8-Hydroxyicosa-5, 9, 14-Trienoate","hepoxilin A3",1
"EX_3bcrn[e]","Exchange of 3-Hydroxy Butyryl Carnitine","3-Hydroxy Butyryl Carnitine",0
"EX_3ddcrn[e]","Exchange of 3-Hydroxydodecanoyl Carnitine","3-Hydroxydodecanoylcarnitine",0
"EX_3deccrn[e]","Exchange of 3-Hydroxydecanoyl Carnitine","3-Hydroxydecanoylcarnitine",0
"EX_3hdececrn[e]","Exchange of 3-Hydroxyhexadecenoyl Carnitine","3-Hydroxyhexadecenoylcarnitine",0
"EX_3hexdcrn[e]","Exchange of 3-Hydroxyhexadecanoyl Carnitine","3-Hydroxyhexadecanoylcarnitine",1
"EX_3ivcrn[e]","Exchange of 3-Hydroxy-Isovaleryl Carnitine","3-Hydroxy-Isovaleryl Carnitine",0
"EX_3octdec2crn[e]","Exchange of 3-Hydroxyoctadecadienoyl Carnitine","3-Hydroxyoctadecadienoylcarnitine",0
"EX_3octdeccrn[e]","Exchange of 3-Hydroxyoctadecanoyl Carnitine","3-Hydroxyoctadecanoyl Carnitine",0
"EX_3octdece1crn[e]","Exchange of 3-Hydroxy-Octadecenoyl Carnitine","3-Hydroxy-Octadecenoyl Carnitine",0
"EX_3tdcrn[e]","Exchange of 3-Hydroxy-Tetradecanoyl Carnitine","3-Hydroxy-Tetradecanoyl Carnitine",0
"EX_3tetd7ecoacrn[e]","Exchange of 3-Hydroxy Tetradecenoyl-7-Carnitine","3-Hydroxy Tetradecenoyl-7-Carnitine",0
"EX_3thexddcoacrn[e]","Exchange of 3-Hydroxy Trans7, 10-Hexadecadienoyl Carnitine","3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",0
"EX_3ttetddcoacrn[e]","Exchange of 3-Hydroxy Trans5, 8Tetradecadienoyl Carnitine","3-Hydroxy Trans5,8Tetradecadienoyl Carnitine",0
"EX_c101crn[e]","Exchange of Decenoyl Carnitine","Decenoyl Carnitine",1
"EX_c10crn[e]","Exchange of Decanoyl Carnitine","Decanoyl Carnitine",1
"EX_c10dc[e]","Exchange of Sebacoyl Carnitine","Sebacoyl Carnitine",0
"EX_c12dc[e]","Exchange of Dodecanedioyl Carnitine","Dodecanedioyl Carnitine",0
"EX_c16dc[e]","Exchange of Hexadecanedioic Acid Mono-L-Carnitine Ester","Hexadecanedioic Acid Mono-L-Carnitine Ester",0
"EX_c3dc[e]","Exchange of Malonyl Carnitine","Malonyl Carnitine",0
"EX_c4crn[e]","Exchange of Butyryl Carnitine","O-butanoylcarnitine",0
"EX_c4dc[e]","Exchange of Succinyl Carnitine","Succinyl Carnitine",0
"EX_c51crn[e]","Exchange of Tiglyl Carnitine","Tiglyl Carnitine",0
"EX_c5dc[e]","Exchange of Glutaryl Carnitine","Glutaryl Carnitine",0
"EX_c6crn[e]","Exchange of Hexanoyl Carnitine","Hexanoyl Carnitine",0
"EX_c6dc[e]","Exchange of Adipoyl Carnitine","Adipoyl Carnitine",0
"EX_c81crn[e]","Exchange of Octenoyl Carnitine","Octenoyl Carnitine",0
"EX_c8crn[e]","Exchange of Octanoyl Carnitine","L-octanoylcarnitine",0
"EX_c8dc[e]","Exchange of Suberyl Carnitine","Suberyl Carnitine",0
"EX_ddece1crn[e]","Exchange of Dodecenoyl Carnitine","Dodecenoyl Carnitine",0
"EX_ddecrn[e]","Exchange of Lauroyl Carnitine","Lauroyl Carnitine",0
"EX_decdicrn[e]","Exchange of Decadienoyl Carnitine","Decadienoyl Carnitine",0
"EX_doco13ac[e]","Exchange of Docosenoic Acid (C22:1)","cis-erucic acid",0
"EX_docosac[e]","Exchange of Behenic Acid","behenic acid",1
"EX_docosdiac[e]","Exchange of Docosanedioic Acid","Docosanedioicacid",0
"EX_ivcrn[e]","Exchange of Isovaleryl Carnitine","Isovaleryl Carnitine",0
"EX_tetdec2crn[e]","Exchange of Tetradecadienoyl Carnitine","Tetradecadienoyl Carnitine",0
"EX_tetdece1crn[e]","Exchange of Tetradecenoyl Carnitine","Tetradecenoyl Carnitine",0
"EX_4hpro[e]","Exchange of Hydroxy Proline","trans-4-hydroxy-L-proline",1
"EX_adpcbl[e]","Exchange of Adenosylcobalamin","cobamide-coenzyme",0
"EX_alaala[e]","Exchange of Alanylalanine","D-alanyl-D-alanine",1
"EX_bglc[e]","Exchange of Beta Glucans","Beta-Glucans",0
"EX_carn[e]","Exchange of Carnosine","carnosine",1
"EX_dchac[e]","Exchange of Deoxycholic Acid","3alpha,12alpha-dihydroxy-5beta-cholanate",0
"EX_glgchlo[e]","Exchange of Beta Glucan-Glycocholate Complex","Beta Glucan-Glycocholate Complex",0
"EX_gltcho[e]","Exchange of Beta Glucan-Taurocholic Acid Complex","Beta Glucan-Taurocholic Acid Complex",0
"EX_gltdechol[e]","Exchange of Beta Glucan-Taurodeoxycholic Acid Complex","Beta Glucan-Taurodeoxycholic Acid Complex",0
"EX_glygly[e]","Exchange of Glycylglycine","Glycyl-Glycine",1
"EX_glysar[e]","Exchange of Glycylsarcosine","Glycylsarcosine",1
"EX_gum[e]","Exchange of Guar Gums","Gums",0
"EX_gumdchac[e]","Exchange of Guar Gum-Deoxyxholic Acid Complex","Guar Gum-Deoxyxholic Acid Complex",0
"EX_gumgchol[e]","Exchange of Guar Gum-Glycocholate Complex","Guar Gum-Glycocholate Complex",0
"EX_gumtchol[e]","Exchange of Guar Gum-Taurocholic Acid Complex","Guar Gum-Taurocholic Acid Complex",0
"EX_leugly[e]","Exchange of Leucylglycine","Leucyl-Glycine",1
"EX_leuleu[e]","Exchange of Leucylleucine","Leucylleucine",1
"EX_pect[e]","Exchange of Pectins","Pectin",1
"EX_pectindchac[e]","Exchange of Pectin-Deoxycholic Acid Complex","Pectin-Deoxycholic Acid Complex",0
"EX_pectingchol[e]","Exchange of Pectin-Glycocholate Complex","Pectin-Glycocholate Complex",0
"EX_pectintchol[e]","Exchange of Pectin-Taurocholic Acid Complex","Pectin-Taurocholic Acid Complex",0
"EX_psyl[e]","Exchange of Psyllium","Psyllium",0
"EX_psylchol[e]","Exchange of Psyllium-Glycocholic Acid Complex","Psillium-Glycocholic Acid Complex",0
"EX_psyltchol[e]","Exchange of Psyllium-Taurocholic Acid Complex","Psyllium-Taurocholic Acid Complex",0
"EX_psyltdechol[e]","Exchange of Psyllium-Taurodeoxycholic Acid Complex","Psyllium-Taurodeoxycholic Acid Complex",0
"EX_sfcys[e]","Exchange of Sulfocysteine","S-Sulfo-L-Cysteine",0
"EX_tdechola[e]","Exchange of Taurodeoxycholic Acid","taurodeoxycholate",1
"EX_cysam[e]","Exchange of Cysteaminium","cysteamine",1
"EX_dpcoa[e]","Exchange of Dephospho Coenzyme A","dephospho-CoA",1
"EX_fmn[e]","Exchange of FMN","FMN",1
"EX_hyptaur[e]","Exchange of Hypotaurine","hypotaurine",0
"EX_pan4p[e]","Exchange of Pantetheine 4-Phosphate","phosphopantetheine",1
"EX_ptth[e]","Exchange of Pantetheine","pantetheine",1
"EX_q10[e]","Exchange of Ubiquinone","ubiquinone",1
"EX_q10h2[e]","Exchange of Ubiquinol","ubiquinol",1
"EX_34hpp[e]","Exchange of 3- (4-Hydroxyphenyl)Pyruvate","4-hydroxyphenylpyruvate",1
"EX_3mob[e]","Exchange of 3-Methyl-2-Oxobutanoate","3-methyl-2-oxobutyrate",0
"EX_3mop[e]","Exchange of 3-Methyl-2-Oxopentanoate","2-oxo-3-methylvalerate",0
"EX_4mop[e]","Exchange of 4-Methyl-2-Oxopentanoate","4-methyl-2-oxopentanoate",1
"EX_5mta[e]","Exchange of 5-S-Methyl-5-Thioadenosine","5-methylthioadenosine",0
"EX_5oxpro[e]","Exchange of 5-Oxoprolinate","5-oxoproline",1
"EX_ahcys[e]","Exchange of S-Adenosyl-L-Homocysteine","SAH",1
"EX_aicar[e]","Exchange of 5-Amino-1- (5-Phospho-D-Ribosyl)Imidazole-4-Carboxamide","AICAR",1
"EX_anth[e]","Exchange of Anthranilate","anthranilate",1
"EX_cbasp[e]","Exchange of N-Carbamoyl-L-Aspartate","N-carbamoyl-L-aspartate",0
"EX_2pg[e]","Exchange of 2-Phospho-D-Glycerate","2-phospho-D-glycerate",1
"EX_5hoxindoa[e]","Exchange of 5-Hydroxyindoleacetate","5-hydroxyindoleacetate",0
"EX_cala[e]","Exchange of N-Carbamoyl-Beta-Alaninate","3-ureidopropionate",1
"EX_cholp[e]","Exchange of Choline Phosphate","phosphocholine",1
"EX_cyst_L[e]","Exchange of L-Cystathionine","L-cystathionine",1
"EX_dcmp[e]","Exchange of Deoxycytidylic Acid","dCMP",0
"EX_dmgly[e]","Exchange of N,N-Dimethylglycine","dimethylglycine",1
"EX_ethamp[e]","Exchange of Ethanolamine Phosphate","ethanolamine-phosphate",0
"EX_g3pc[e]","Exchange of Glycerophosphocholine","sn-glycerol-3-PC",0
"EX_glyald[e]","Exchange of D-Glyceraldehyde","glyceraldehyde",1
"EX_gudac[e]","Exchange of Guanidinoacetic Acid","guanidinoacetate",1
"EX_hcys_L[e]","Exchange of L-Homocysteine","homocysteine",1
"EX_icit[e]","Ex_icit[e]","isocitrate",1
"EX_kynate[e]","Exchange of Kynurenic Acid","4-hydroxy-2-quinolinecarboxylic acid",0
"EX_L2aadp[e]","Exchange of L-2-Aminoadipate","L-2-aminoadipate",1
"EX_Lkynr[e]","Exchange of L-Kynurenine","kynurenine",1
"EX_pep[e]","Exchange of Phosphoenolpyruvate","PEP",1
"EX_quln[e]","Exchange of Quinolinic Acid","quinolinate",0
"EX_xmp[e]","Exchange of Xanthylic Acid","xanthosine-5-phosphate",0
"EX_xtsn[e]","Exchange of Xanthosine","xanthosine",1
"EX_3pg[e]","Exchange of 3-Phospho-D-Glycerate","3-phospho-D-glycerate",1
"EX_3hanthrn[e]","Exchange","3-hydroxyanthranilate",1
"EX_udpglcur[e]","Exchange","UDP-glucuronate",0
"EX_hLkynr[e]","Exchange","3-hydroxy-L-kynurenine",1
"EX_nicrnt[e]","Exchange","nicotinate ribonucleotide",0
"EX_orot5p[e]","Exchange","orotidine-5-phosphate",0
"EX_glyc3p[e]","Exchange of Glycerophosphoric Acid","sn-glycerol-3-phosphate",1
"EX_argsuc[e]","Exchange of L-Arginosuccinic Acid","argininosuccinate",1
"EX_acrn[e]","Exchange of O-Acetylcarnitine","O-acetylcarnitine",1
"EX_pcrn[e]","Exchange of O-Propanoylcarnitine","O-propanoylcarnitine",0
"EX_lneldccrn[e]","Exchange of 6Z,9Z-Octadecadienoylcarnitine","(6Z,9Z)-octadecadienoylcarnitine",0
"EX_odecrn[e]","Exchange of L-Oleoylcarnitine","octadecenoylcarnitine(5)",0
"EX_stcrn[e]","Exchange of O-Octadecanoyl-R-Carnitine","stearoylcarnitine",1
"EX_pmtcrn[e]","Exchange of L-Palmitoylcarnitine","L-palmitoylcarnitine",1
"EX_hdcecrn[e]","Exchange of Palmitoleoyl-Carnitine","palmitoleoyl-carnitine",0
"EX_3mtp[e]","Exchange of 3-Methyl-Thio-Propionate","3-Methyl-Thio-Propionate",0
"EX_C14769[e]","Exchange of 8, 9-EET","8,9-EET",1
"EX_12HPET[e]","Exchange of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate","12(S)-HPETE",0
"EX_15HPET[e]","Exchange of 15(S)-HPETE","15(S)-HPETE",0
"EX_15kprostgf2[e]","Exchange of 15-Keto-Prostaglandin F2A","15-Keto-Prostaglandin F2A",1
"EX_21hprgnlone[e]","Exchange of 21-Hydroxypregnenolone","21-hydroxypregnenolone",0
"EX_2oxoadp[e]","Exchange of 2-Oxoadipate","2-oxoadipate",0
"EX_34hpl[e]","Exchange of 3- (4-Hydroxyphenyl)Lactate","4-hydroxyphenyllactate",1
"EX_3hmp[e]","Exchange of 3-Hydroxy-2-Methylpropanoate","3-hydroxyisobutyrate",1
"EX_3hpp[e]","Exchange of 3-Hydroxypropionate","hydracrylate",1
"EX_3hpppnohgluc[e]","Exchange of 3- (3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide","3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide",0
"EX_3mhis[e]","Exchange of Methyl-Histidine","3-Methylhistidine",1
"EX_3uib[e]","Exchange of 3-Ureidoisobutyrate","3-ureidoisobutyrate",1
"EX_4aabutn[e]","Exchange of 4-Acetamidobutanoate","4-acetamidobutanoate",0
"EX_4tmeabutn[e]","Exchange of 4- (Trimethylammonio)Butanoate","gamma-butyrobetaine",0
"EX_56dthm[e]","Exchange of 5, 6-Dihydrothymine","dihydrothymine",1
"EX_56dura[e]","Exchange of 5, 6-Dihydrouracil","5,6-Dihydrouracil",1
"EX_5HPET[e]","Exchange of 5(S)-HPETE","5(S)-HPETE",1
"EX_7dhchsterol[e]","Exchange of Cholesta-5, 7-Dien-3Beta-Ol","provitamin D3",1
"EX_acgly[e]","Exchange of Acetyl-Glycine","Acetyl-Glycine",1
"EX_aclys[e]","Exchange of Acetyl-Lysine","Acetyl-L-Lysine",1
"EX_acorn[e]","Exchange of N (2)-Acetyl-L-Ornithine","N-acetylornithine",1
"EX_acthr_L[e]","Exchange of Acetyl-Threonine","Acetyl-Threonine",0
"EX_adpac[e]","Exchange of Adipic Acid","Adipic Acid",1
"EX_adpoh[e]","Exchange of 2-Hydroxyadipic Acid","2-Hydroxyadipic Acid",1
"EX_amet[e]","Exchange of S-Adenosyl-L-Methionine","SAM",1
"EX_and19one[e]","Exchange of 19-Hydroxyandrost-4-Ene-3, 17-Dione","19-Hydroxyandrost-4-Ene-3,17-Dione",0
"EX_aracheth[e]","Exchange of O-Arachidonoyl Ethanolamine","O-Arachidonoyl Ethanolamine",1
"EX_biliverd[e]","Exchange of Biliverdin","biliverdin",1
"EX_C02356[e]","(S)-2-Aminobutanoate","(S)-2-aminobutanoate",0
"EX_C02712[e]","Exchange of N-Acetylmethionine","N-acetylmethionine",1
"EX_C04717[e]","Exchange of 13(S)-HPODE","13(S)-HPODE",0
"EX_C04805[e]","Exchange of 5(S)-HETE","5(S)-HETE",1
"EX_C05957[e]","Exchange of Prostaglandin J2","prostaglandin J2",1
"EX_C06314[e]","Exchange of Lipoxin A4","lipoxin A4",1
"EX_C06315[e]","Exchange of Lipoxin B4","lipoxin B4",1
"EX_C11695[e]","Exchange of Anandamide","anandamide",1
"EX_C14768[e]","Exchange of 5, 6-EET","5,6-EET",1
"EX_C14770[e]","Exchange of 11, 12-EET","11,12-EET",1
"EX_C14771[e]","Exchange of 14, 15-EET","14,15-EET",1
"EX_C14825[e]","Exchange of 9 (10)-Epome","9(10)-EpOME",0
"EX_C14826[e]","Exchange of 12 (13)-Epome","12(13)-EpOME",0
"EX_CE0955[e]","6-Oxo-Prostaglandin F1Alpha","6-oxo-prostaglandin F1alpha",1
"EX_CE1273[e]","Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha, 24S, 25-Pentol, ABC Transport","5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol",0
"EX_CE1297[e]","Exchange of 8-Dehydrocholesterol","8-Dehydrocholesterol",1
"EX_CE1554[e]","Exchange of Acetyl-Alanine","N-acetyl-L-alanine",1
"EX_CE1557[e]","Exchange of N-Acetyl-L-Asparagine","N-acetyl-L-asparagine",0
"EX_CE2028[e]","Exchange of Beta-Hydroxy-Beta-Methylbutyrate","beta-hydroxy-beta-methylbutyrate",0
"EX_CE2176[e]","Exchange of 3-O-Methyldopa","3-O-methyldopa",1
"EX_CE2445[e]","Exchange of 6-Trans-Leukotriene B4","6-trans-LTB4",1
"EX_CE2537[e]","Exchange of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate","15(S)-HETrE",0
"EX_CE5304[e]","Exchange of 15-Deoxy-Pgd2","15-deoxy-PGD2",0
"EX_CE6031[e]","Exchange of Androsterone Sulfate","androsterone sulfate",1
"EX_CE6247[e]","Exchange of 5, 12, 20-Trihete","5,12,20-TriHETE",1
"EX_CE7082[e]","Exchange of 15(S)-HEPE","15(S)-HEPE",0
"EX_CE7083[e]","Exchange of Leukotriene B5","leukotriene B5",1
"EX_CE7172[e]","Exchange of 14, 15-DIHETE","14,15-DiHETE",0
"EX_cortsn[e]","Exchange of Cortisone","cortisone",1
"EX_didecaeth[e]","Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide","C12:0-Ethanolamide, Didecanoyl Ethanolamide",0
"EX_diholineth[e]","Exchange of Dihomo-Gamma-Linolenoyl Ethanolamide","Dihomo-Gamma-Linolenoyl Ethanolamide",0
"EX_docohxeth[e]","Exchange of Docosahexaenoyl Ethanolamide","Docosahexaenoyl Ethanolamide",0
"EX_docteteth[e]","Exchange of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)","Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",0
"EX_dodecanac[e]","Exchange of Dodecanedioic Acid","Dodecanedioic Acid",1
"EX_elaidcrn[e]","Exchange of Elaidic Carnitine","(9E)-octadecenoylcarnitine",0
"EX_forglu[e]","Exchange of N-Formimidoyl-L-Glutamate","N-formimino-L-glutamate",0
"EX_HC00900[e]","Exchange of Methylmalonate","methylmalonate",1
"EX_hepdeceth[e]","Exchange of Heptadecanoyl Thanolamide (C17:0)","Heptadecanoyl Thanolamide (C17:0)",0
"EX_hexdeceeth[e]","Exchange of Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)","Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",0
"EX_hexdiac[e]","Exchange of Hexadecanediocacid","Hexadecanediocacid",0
"EX_hgentis[e]","Exchange of Homogentisate","homogentisate",1
"EX_hmcarn[e]","Exchange of Homocarnosine","homocarnosine",1
"EX_hmcr[e]","Exchange of Homocitrulline","Homocitrulline",1
"EX_hxcoa[e]","Exchange of Hexanoate","hexanoyl-CoA",1
"EX_leuktrB4wcooh[e]","Exchange of W-Carboxy Leukotriene B4","20-COOH-LTB4",1
"EX_leuktrB4woh[e]","Exchnage for W-Hydroxyl Leukotriene B4","20-OH-LTB4",0
"EX_lineth[e]","Exchange of Linoleoyl Ethanolamide","Linoleoyl Ethanolamide",1
"EX_lnlccrn[e]","Exchange of Linoleyl Carnitine","linoleic-carnitine",0
"EX_Lpipecol[e]","Exchange of L-Pipecolic Acid","L-pipecolate",1
"EX_magarachi_hs[e]","Exchange of 1-Arachidonoyl Glycerol","1-Arachidonoyl Glycerol",0
"EX_maglinl_hs[e]","Exchange of 1-Linoleoylglycerol","1-Linoleoylglycerol",1
"EX_magole_hs[e]","Exchange of 1-Oleoylglycerol","1-Oleoylglycerol",0
"EX_magpalm_hs[e]","Exchange of 1-Palmitoylglycerol","1-Palmitoylglycerol",1
"EX_magste_hs[e]","Exchange of 1-Stearoylglycerol","1-Stearoylglycerol",1
"EX_mev_R[e]","Exchange of (R)-Mevalonate","(R)-mevalonate",0
"EX_mi1p_D[e]","Exchange of Myo-Inositol 1-Phosphate","inositol-1-phosphate",1
