"","B cells","Dendritic cells","Erythrocytes","Monocytes","NK cells","T cells"
"HMDB0000511",-0.99999862569532,1.54990021689899e-10,-0.999999050448495,1.23504314271216e-07,-0.999996792441863,-0.999999994827279
"HMDB0000513",-0.99999862569532,1.54990021689899e-10,-0.999999050448495,1.23504314271216e-07,-0.999996792441863,-0.999999994827279
"HMDB0000517",-0.994621017710276,-0.999351581314945,-0.99547702432842,-0.993182822332903,-0.998801264174754,0.000350504110632227
"HMDB0000518",-0.999999937147218,-0.999999972433174,-0.999999985608695,-0.999999978756109,-0.999999983517765,2.88702508956525e-09
"HMDB0000521",1.79831833188525e-05,7.44712354353048e-07,-0.999999256316289,3.28698892966558e-06,1.03972148544207e-06,-0.999999787432934
"HMDB0000525",6.9433099947258e-06,0.00029200407459758,2.95910260715175e-05,8.65070730586037e-06,1.22627726882109e-05,0.000131451381606847
"HMDB0000532",0.0163382588868167,0.0147033855240417,0.0102535840290205,0.0239392152528601,0.0130806904840496,0.042944363366601
"HMDB0000535",2.77342486377689e-05,-0.999999987318248,1.1574569685601e-05,4.22356321966726e-05,4.65749262200697e-05,-0.999917624302183
"HMDB0000538",-0.975694938382021,0.0639892574123534,0.0278043431706238,0.0039961252128184,0.0388491914099256,0.0436595484936805
"HMDB0000554",1.65982577000495e-08,4.63879740553022e-09,2.345114259215e-09,4.08881523739063e-09,5.03789091762989e-09,1.21076919518314e-09
"HMDB0000557",-0.997977781133807,0.000615273919376678,-0.996989184609997,-0.997566207084011,-0.999059366402675,-0.999285758254348
"HMDB0000561",7.27098546693896e-10,3.14102149055807e-09,1.29290735601852e-09,-0.999999995920227,-0.999999999452824,-0.999999999035046
"HMDB0000562",6.60111214997552e-09,1.19297505692653e-08,-0.999999999098214,-0.999999998818816,-0.999999999347274,5.94617651161063e-10
"HMDB0000568",-0.971324912373562,-0.982637593436325,-0.865578695117901,0.0259998799175441,0.0558189475103323,0.167124732637013
"HMDB0000570",-0.999997264545755,1.07138270040937e-05,-0.999999374927995,-0.999998224862981,-0.99999835961814,2.27816877952894e-06
"HMDB0000573",3.32568874422424e-05,6.89705648549681e-07,-0.999999870192798,-0.999999287730594,5.36965115498448e-06,-0.999999786751863
"HMDB0000574",0.0160515979126874,-0.973806690865173,0.00913429034943763,-0.974889061651516,-0.972534150314302,-0.981151063299699
"HMDB0000577",4.98953701535314e-09,1.8436600111235e-09,9.5948547951645e-10,1.2298043544594e-09,1.40792673316628e-09,4.89035953167566e-10
"HMDB0000586",1.61807096739988e-09,-0.999999999713188,-0.999999999085581,2.22017613658727e-09,-0.999999998585968,1.0616530614213e-09
"HMDB0000588",3.46567032212894e-09,7.94614224889471e-10,1.59941957254168e-10,-0.999999996067911,-0.999999999008626,-0.999999997964754
"HMDB0000595",-0.964020374978192,0.207158271457974,0.360895072248371,-0.989291576560051,0.0557530264897563,0.0051095510619379
"HMDB0000608",-0.999999575626691,3.34227758640153e-08,3.91562008580917e-09,3.79967942055503e-07,-0.999997702395242,-0.999999991044706
"HMDB0000619",-0.999999976916447,6.63063735587529e-10,-0.99999999551824,4.0324190564353e-09,9.86496075514434e-09,1.49536902603082e-09
"HMDB0000620",-0.999998283187735,7.17256027073401e-07,-0.999996464483782,-0.999999809116244,4.82792854578327e-06,-0.999999976028743
"HMDB0000621",-0.999999997906886,2.45822133482841e-09,-0.999999999123756,-0.999999999410884,3.68752370470437e-09,1.1944483195012e-09
"HMDB0000622",4.96875666888245e-06,-0.999999970089424,4.99886622668487e-05,3.97642879692416e-05,2.83550233715048e-05,-0.999999999529981
"HMDB0000623",-0.999965795435695,-0.999999986257148,-0.999993768621698,9.68176689053753e-06,2.47086319762605e-05,-0.999999997206504
"HMDB0000625",0.0168806652350342,-0.999999852372926,0.0411622324847154,0.0729373287921077,0.0501120350990283,-0.997727604707076
"HMDB0000630",2.08182681237728e-08,-0.999999999453612,-0.999999997968246,8.3158250033357e-09,5.89877685404117e-09,-0.999999999500464
"HMDB0000631",-0.963711238119904,0.0520730672661615,0.0112768646835392,0.000966778265886625,0.072357011925353,0.0887005797717855
"HMDB0000637",1.25896471551929e-08,8.48937402624342e-09,9.39937989353364e-10,3.69959094880883e-09,4.76190301711408e-09,4.78528145719358e-10
"HMDB0000638",-0.999973458432574,1.75138377511582e-05,8.34339160210383e-05,-0.999942801534988,-0.999970287392979,8.17393088592579e-08
"HMDB0000641",-0.995619139684079,0.00358760316936238,-0.998326157372062,-0.993402831752108,-0.997139070879143,0.00170007019631918
"HMDB0000643",7.3970117632034e-05,1.16149633384267e-07,2.12701500677273e-05,2.73320811097951e-05,4.39567725139127e-05,1.93599050387042e-05
"HMDB0000646",-0.99999991936482,8.69272432439351e-07,2.19952809469276e-07,7.41858270156317e-08,1.37281078168478e-07,2.10824172895437e-07
"HMDB0000660",-0.999999996250018,-0.999999997226328,-0.999999999736084,-0.999999998306785,-0.999999999864082,3.39896867425669e-09
"HMDB0000661",-0.999999999999825,-0.999999999997587,-0.999999999999924,-0.999999999999992,-0.999999999999942,-1
"HMDB0000666",-0.99999981476233,-0.999999989424588,-0.99999998311498,-0.999999933101174,-0.999999936381492,-0.999999996268646
"HMDB0000669",-0.99999999865378,5.96319896825493e-10,-0.999999999071815,-0.999999997634518,-0.999999997675518,1.10707331513593e-09
"HMDB0000673",0.00290344255505429,0.000611129900901623,0.000254373245697302,0.00173894483479728,0.00133796418372578,0.000266897417624526
"HMDB0000676",0.0011633306160151,0.044997502169403,0.131265942986062,-0.991885764108737,-0.976703333987309,-0.936950651234227
"HMDB0000678",2.1480119022413e-09,3.52577158219259e-09,2.29767885283934e-10,2.18901183009693e-09,1.53597117401597e-09,3.46925657542681e-10
"HMDB0000679",5.89627119271094e-07,6.59027884559773e-08,3.38778782997014e-08,1.99028322296946e-07,1.61357059206352e-07,2.23570812501845e-08
"HMDB0000682",1.49231876235162e-09,-0.999999998051211,9.96348678592623e-11,1.16579261401971e-10,7.00950394014009e-10,-0.999999999643143
"HMDB0000684",-1.99999997573483,-0.999999962428266,-1.99999998685647,-0.999999994671588,-0.999999995900561,-1.99999999537038
"HMDB0000687",-0.975860819126996,0.00280551985836662,-0.989640459517376,-0.981812270759246,-0.966842948339641,0.000681519603352986
"HMDB0000691",-0.999999998963822,3.45165643067047e-10,-0.999999997372705,-0.999999999772101,-0.999999998824931,-0.99999999897232
"HMDB0000692",-0.654284959108661,-0.879182951262572,-0.858922475991008,-0.782132047819798,-0.581745381874988,-0.852956193463625
"HMDB0000695",5.52348008747557e-06,1.87136884284038e-08,5.0729167788726e-09,3.54321007522124e-06,1.85841681137275e-06,-0.999999996688413
"HMDB0000696",-0.992816650226363,-0.951563312132328,-0.944492322618292,-0.967349563315932,-0.965428854494696,-0.967336489742812
"HMDB0000698",1.40317681981329e-08,5.9443642585211e-09,3.93879493878897e-09,8.08398249546715e-09,5.75728687359883e-09,2.9343794059587e-09
"HMDB0000699",6.41842376805279e-08,1.36404347080667e-08,1.0677350069971e-08,1.75032552764099e-08,1.83087085758763e-08,9.42481969938437e-09
"HMDB0000700",2.06133205919279e-08,-0.999999989112718,7.26558686632299e-10,5.99274079798352e-09,4.9011157747366e-09,7.10936751942606e-09
"HMDB0000707",0.00179737576550501,0.00417511177328222,0.00454672354271249,0.000116271621278317,-0.996518306802661,-0.998563425132539
"HMDB0000708",5.26164248655787e-08,4.71071016206017e-08,1.45618361837107e-08,2.42928502633245e-08,1.41323891188918e-08,2.26798674111516e-09
"HMDB0000710",9.12954599453592e-07,-0.999998225408287,2.48685204152236e-07,4.772990703289e-07,-0.999999897199736,1.71375528400696e-07
"HMDB0000714",1.45296363599919e-05,9.32762236237615e-07,4.32023316907486e-06,6.52423864773858e-06,4.62933129270442e-06,1.00283675010422e-06
"HMDB0000716",6.78841842390603e-05,0.000334318736240016,6.81060170959154e-06,0.000104759465810952,6.88180506621991e-05,0.000117100702694069
"HMDB0000717",-0.999999919709717,-0.999999987498259,-0.999999987735522,-0.999999974367485,-0.999999976814469,-0.999999997710623
"HMDB0000719",1.52771325714227e-06,-0.999996908248325,-0.999998297581825,-0.999984505270652,4.50400491880951e-06,-0.999998669390311
"HMDB0000721",0.0240178416669895,0.0264411891611907,2.11249635971668e-10,0.0181326706624449,-0.999999998948754,0.0177751860025235
"HMDB0000722",2.76175119753617e-08,1.11289086762087e-08,6.88285898647568e-09,1.19732329494116e-08,1.02870480040588e-08,5.50808393408131e-09
"HMDB0000725",0.000591697885142243,-0.999999988257161,2.28091528196101e-08,0.0187850476724556,0.0391873151697702,2.13125085312165e-09
"HMDB0000730",6.76528889458561e-10,1.09249116064464e-08,4.72488444529687e-10,-0.999999998798137,3.95970176864425e-09,-0.999999999708364
"HMDB0000733",-0.999999674442539,-0.999999929098986,-0.999999943167224,-0.999999882357756,-0.999999896652679,-0.999999973948603
"HMDB0000738",-0.999999998481998,1.55658998342884e-09,1.24213529420176e-10,-0.99999999970785,-0.999999999078286,2.82394469257297e-11
"HMDB0000742",-0.981164977544729,-0.944258251101533,-0.905807468749989,0.0380348251050975,0.0239338999136715,0.116791317026895
"HMDB0000745",-0.999999872297201,2.10870469678217e-08,7.3153351528942e-09,-0.99999977880842,2.15063701515594e-08,6.78888828833527e-10
"HMDB0000752",1.4921615989148e-05,-0.999999288619368,-0.999999944655766,1.55988641300947e-05,4.73112305139557e-06,2.496922343235e-06
"HMDB0000754",6.09270825250878e-06,-0.999999946857409,5.74004878518828e-07,-0.999999593267366,5.73479696845994e-06,3.41908583348214e-08
"HMDB0000755",0.000851929335342866,0.0109022314977526,0.00623554495052244,0.00295385712220179,0.0071461434794598,0.00337244382577471
"HMDB0000756",2.77342486377689e-05,-0.999999987318248,1.1574569685601e-05,4.22356321966726e-05,4.65749262200697e-05,-0.999917624302183
"HMDB0000757",-0.999931177472382,2.2162080802397e-07,7.48030047480516e-07,-0.999998579005129,-0.999995732138844,-0.999998955079169
"HMDB0000759",-0.999999998241408,-0.999999997858849,4.12147328886097e-11,1.51638483860644e-11,-0.999999999326402,-0.999999998263507
"HMDB0000760",-0.999999981022993,-0.999999993623771,-0.999999995197503,-0.999999992922866,-0.999999993365791,-0.999999998762139
"HMDB0000761",-0.999999919709717,-0.999999987498259,-0.999999987735522,-0.999999974367485,-0.999999976814469,-0.999999997710623
"HMDB0000766",-0.999999997175186,7.21444577467818e-09,-0.999999997212876,-0.99999999706168,2.41279750222236e-09,-0.999999998912489
"HMDB0000772",4.27442709530754e-06,7.35573691197425e-07,-0.999999162759751,1.16154037385583e-06,5.66036800549453e-07,-0.99999970690053
"HMDB0000774",2.07160017390859e-08,1.0327987694626e-08,3.02017995054014e-09,3.30472411818468e-09,6.08405420699982e-09,9.49645036152729e-10
"HMDB0000779",0.00381077173951292,0.00894181942087541,-0.998325660774577,-0.993057804131533,-0.994241786394026,0.00803967959702482
"HMDB0000784",3.67056877106459e-06,1.82605940521838e-08,1.10118604440068e-06,2.66856448042677e-06,-0.999952077329264,-0.99999856613389
"HMDB0000795",1.7129380908099e-07,7.13804235084675e-09,7.05038616139412e-08,3.96787141759245e-08,4.33070037070235e-08,2.8281015859246e-08
"HMDB0000801",-1.9999998850971,-1.99999996233517,-1.99999993200704,-1.9999999615569,-1.99999996733268,-1.9999999883654
"HMDB0000803",5.49883331787146e-07,-0.999998959504243,-0.999999998971752,7.03865238308405e-11,-0.999999998943681,3.31939854018723e-10
"HMDB0000806",0.000467516934715738,9.18690037654362e-05,9.34121919625333e-05,0.000315470718099224,0.000276031955181953,9.65286113437373e-05
"HMDB0000807",-0.991553715847916,0.00273230657964257,0.00480524368169143,0.0240668180014278,-0.995665700402228,0.0138685738775635
"HMDB0000811",9.84739501595861e-09,1.91045023490523e-09,1.85680879736372e-09,2.43687210847038e-09,2.66909106776064e-09,9.83957204564311e-10
"HMDB0000819",-0.999999970709789,-0.999999998114964,-0.999999926983453,-0.999999926485144,1.05646061840819e-08,4.98580937794426e-08
"HMDB0000821",4.97493013834138e-08,1.08549341060568e-08,9.25843074846353e-09,1.7941063128747e-08,2.09941253174458e-08,6.74064465853635e-09
"HMDB0000826",2.65354983419968e-06,8.15008839327572e-07,-0.999999240151969,1.25606727050762e-06,1.0600103583333e-06,-0.999999798487002
"HMDB0000827",0.000507239014090778,0.000313283920259284,-0.999649830980384,-0.999961942510161,0.000157737686536937,-0.999772888119646
"HMDB0000847",-0.999996080212649,-0.999999987911549,-0.999998874157967,-0.999997242151464,4.81868171500615e-05,1.43658852878185e-06
"HMDB0000848",-0.999969629478939,-0.999999990737535,0.000408505957236422,6.21713288805384e-05,0.000390246714081285,-0.999999992202627
"HMDB0000865",-1.99999996777372,-3.99999999060387,-3.99999999074884,-3.99999998724312,-3.99999998783056,-1.9999999973328
"HMDB0000866",0.000739685953532461,0.000107469442949722,0.00155649336108653,0.000705549622097375,0.000271284275569024,0.000236199408775285
"HMDB0000870",7.61810031102277e-08,1.73972753340974e-07,1.12684819679231e-08,4.1645270513124e-08,1.48225726447734e-08,2.50861358974061e-09
"HMDB0000876",0.0165908796549324,0.000230588848450886,0.00035767780535192,0.0154154022255567,0.00710332756688476,0.000347310669759739
"HMDB0000881",2.68787996733977e-09,1.2441167104206e-08,3.16624983324989e-09,-0.999999996603719,-0.999999997150952,-0.999999999008249
"HMDB0000883",-0.996746977417978,0.00169456455547882,-0.999141498078786,-0.99641177582349,-0.999825057145382,0.000889687226248505
"HMDB0000892",-0.999999816533002,-0.999999989357916,-0.999999983254267,-0.999999933435507,-0.999999936871412,-0.999999996335733
"HMDB0000893",-0.999972943540752,-0.99999997507692,-0.999992040223799,8.44265530585272e-06,1.60790504679716e-06,-0.999999994889795
"HMDB0000895",5.19285828990395e-08,2.08484662289048e-08,2.01776652688888e-08,2.37912629752251e-08,3.59115749432374e-08,1.41414389222716e-08
"HMDB0000896",2.96986149324789e-07,-0.999999403443488,-0.999999595657763,-0.999999849943701,-0.999999624301698,1.1288132101193e-08
"HMDB0000898",-0.999999998134381,4.1408133281469e-09,-0.999999997830433,-0.999999999357238,-0.999999999870829,1.58627195619139e-09
"HMDB0000899",5.06160220007588e-08,2.11667537565043e-08,4.91114641434944e-09,1.15949986837748e-08,1.80985843677416e-08,2.60713271455457e-09
"HMDB0000900",-0.999999998795761,-0.999999998474657,1.95241458253723e-10,-0.999999998371766,2.54610542957518e-09,1.6891034417442e-10
"HMDB0000902",0.0109281106023537,-0.986818819060163,-0.982693101403527,0.00191075260812958,-0.971134040561877,0.00234995631595381
"HMDB0000904",0.000245261551969543,3.41915037302539e-06,0.000118760369583733,-0.999644464334612,0.000144134364165145,3.42807516790297e-06
"HMDB0000908",4.98953701535314e-09,1.8436600111235e-09,9.5948547951645e-10,1.2298043544594e-09,1.40792673316628e-09,4.89035953167566e-10
"HMDB0000910",2.7346224838448e-06,8.75419595181683e-07,-0.999999239933897,1.28322724075534e-06,1.17427124666403e-06,-0.999999801722657
"HMDB0000916",-0.999997264545755,1.07138270040937e-05,-0.999999374927995,-0.999998224862981,-0.99999835961814,2.27816877952894e-06
"HMDB0000929",-0.999229527087591,0.000523354729884774,-0.999697507063364,-0.99913654545848,0.000270882662494482,0.000656565358452037
"HMDB0000932",2.44923583453028e-08,3.67800201671932e-09,4.67693399216091e-09,6.96810714744764e-09,7.57680261616238e-09,2.31479265791209e-09
"HMDB0000933",-0.999965795435695,-0.999999986257148,-0.999993768621698,9.68176689053753e-06,2.47086319762605e-05,-0.999999997206504
"HMDB0000936",2.81377522451977e-06,-0.999989155153647,-0.999999612677307,4.28880736242805e-08,3.94774104890461e-06,-0.999997161619367
"HMDB0000939",-0.991851184822247,0.0153325342987704,0.0114054583529817,0.00843652925879147,0.00780389244425039,0.00775901627221574
"HMDB0000943",4.11708964381438e-06,4.17468658617329e-08,2.07957025723649e-07,1.38543033065647e-06,1.13794450722283e-06,7.30558811673579e-07
"HMDB0000944",2.56852049915885e-06,5.52907514348932e-07,9.42774509412976e-07,4.5383315986646e-06,6.30979693769297e-06,5.26759852013796e-07
"HMDB0000946",-0.999999907429772,-0.999999992786279,-0.999999981421353,-0.999999970494887,-0.999999968116257,-0.999999994543361
"HMDB0000947",-0.999999814544553,-0.999999989414204,-0.999999983063107,-0.999999933112849,-0.999999935837665,-0.999999996229344
"HMDB0000949",8.99500126424377e-09,-0.999999981436088,-0.999999997873866,2.89014806148952e-09,5.62217700421422e-09,-0.999999998882701
"HMDB0000951",8.99500126424377e-09,-0.999999981436088,-0.999999997873866,2.89014806148952e-09,5.62217700421422e-09,-0.999999998882701
"HMDB0000962",6.62632790457157e-08,-0.999999973936629,2.78589526508068e-08,1.76973379264462e-08,-0.999999987198097,-0.999999998013237
"HMDB0000972",5.84860425847743e-07,1.26545864674708e-09,-0.999997808664484,-0.9999974196752,-0.999996842482283,1.38330215600795e-09
"HMDB0000975",1.32383522968164e-09,1.20742621032782e-08,1.42725042447056e-09,5.76206853179588e-10,5.47162506742279e-09,-0.999999994436325
"HMDB0000990",-0.999674545488171,0.0579617885361633,0.00915958396255071,0.0210024917283042,0.0332678247118296,0.0445363957989892
"HMDB0001008",-0.999998758487711,2.08095402746958e-06,8.7846043285375e-08,-0.999999656908665,-0.999997131685093,-0.999999994437956
"HMDB0001039",8.38314183511307e-08,-0.999999980243525,-0.999999997109377,2.76075718487864e-08,2.57364052223277e-08,2.00039857973607e-08
"HMDB0001043",0.000163709773293887,0.000160899622521647,-0.99970412478843,4.91538233293564e-05,0.000138571625695727,-0.999685975621773
"HMDB0001044",-0.993500648818096,1.04065340944227e-08,0.00664005702297675,0.0025712744845826,0.00922810684478295,0.01501540893213
"HMDB0001050",-0.999999999409261,-0.999999998412113,-0.999999999406948,1.01913404278422e-10,-0.99999999978352,-0.999999999992852
"HMDB0001051",0.00941428291475857,-0.969534605502471,-0.995922432152543,0.00787158369013189,-0.994068343288546,-0.983220016804232
"HMDB0001056",5.84860425847025e-07,1.26545864675355e-09,-0.999997808664484,-0.9999974196752,-0.999996842482283,1.3833021559941e-09
"HMDB0001072",-0.995958486669076,-0.986465096446728,0.0298256227696353,0.0366381615576537,-0.964563210604333,0.0136394669824688
"HMDB0001080",1.08330063646339e-07,-0.999999922304257,1.23569011489705e-08,1.73988475856353e-07,-0.999999906754234,1.03803943304651e-08
"HMDB0001085",-0.99999997990077,-0.999999978240901,-0.999999998335067,-0.999999974506301,-0.999999986671813,-0.999999937243466
"HMDB0001123",-0.99999999515205,-0.99999999501711,-0.999999999597789,4.41426620969999e-09,-0.999999997578054,3.00612692027304e-09
"HMDB0001129",-0.999999958910608,-0.999999994016261,-0.999999993248398,-0.999999988987568,-0.999999983236055,-0.999999993965808
"HMDB0001138",3.64868931548065e-09,-0.99999999520345,-0.999999998318719,-0.999999999804779,1.47302300973449e-09,6.77513563314257e-09
"HMDB0001139",3.48245865698698e-08,-0.999999997269137,-0.999999997683244,2.29873125466457e-08,9.61988621058848e-09,6.38546396648379e-09
"HMDB0001149",0.000355784016470259,-0.991750174180648,0.000797342202573183,0.000554999181554274,0.000597922060072707,-0.997344282871706
"HMDB0001160",2.56709977919763e-06,7.48980942987261e-07,-0.999999543760854,1.57707775470404e-06,1.29194174432199e-06,-0.999999752700929
"HMDB0001167",1.71586085341335e-05,0.000127322168404611,-0.9999872959371,2.96477659596478e-06,-0.99998858117215,-0.999960640789185
"HMDB0001175",-0.999999887777536,-0.999999994413917,-0.999999989444528,-0.999999962262509,-0.999999964316232,-0.999999989025737
"HMDB0001178",1.10210323490191e-05,0.000910782564599172,-0.999999992299777,-0.99987376165932,-0.999989113050856,-0.999765118681501
"HMDB0001185",0.00814361344186072,-0.986279008948424,-0.992494579156656,-0.990257097087896,-0.99122153661975,-0.99280787774445
"HMDB0001198",-0.999999979193556,-0.999999972643319,6.76431963384226e-09,1.94378302827787e-08,3.55363746911858e-09,2.34338701888598e-10
"HMDB0001201",-0.999998965610346,4.85762898716936e-06,-0.999997929197584,-0.999999398714489,-0.999998760255633,-0.99999914598824
"HMDB0001218",3.86524042455093e-10,-0.999999998693235,3.99628872595873e-11,-0.999999999358937,1.37639802756681e-09,6.11980500590546e-10
"HMDB0001220",6.00810983140031e-06,-0.999999975352824,-0.999999506486837,3.94651004018536e-06,1.7891825500764e-08,1.39921001937003e-08
"HMDB0001227",-0.999912187372278,5.86346295269314e-09,-0.999999997901524,-0.999042927078069,0.00127211235646383,-0.999999999184678
"HMDB0001232",3.16052861476696e-06,3.90041291378792e-06,-0.999997947023441,-0.99999851474711,-0.999998418198129,-0.999999456846332
"HMDB0001248",-0.999745793147558,7.77089221029549e-08,-0.999944071062765,5.88527713232706e-07,-0.999937911582402,1.85085270073985e-07
"HMDB0001251",-0.999999993259364,-0.999999990629822,-0.999999999344764,-0.999999905555819,8.31549728722672e-08,1.42693609663034e-09
"HMDB0001256",2.82986949361173e-05,-0.999999958179997,5.83979814096073e-07,9.658344918282e-06,-0.999992810541973,4.64328191694173e-07
"HMDB0001257",3.93173204118437e-08,-0.99999999382871,6.41909659668328e-09,5.09948565149085e-09,2.77577164185321e-10,2.33692000592194e-09
"HMDB0001259",4.5434023203445e-06,-0.999998977095097,-0.999999216948315,3.33816021980456e-07,1.4082064999492e-06,9.47343969748817e-07
"HMDB0001261",-0.999997264545755,1.07138270040937e-05,-0.999999374927995,-0.999998224862981,-0.99999835961814,2.27816877952894e-06
"HMDB0001262",1.48955752446563e-11,-0.999999999991462,3.22935508010603e-12,2.53728486249656e-11,-0.99999999999873,-0.999999999994447
"HMDB0001264",-0.996809332725067,3.05390257408414e-09,0.00131516185192939,-0.999259982958592,0.00605843420051971,0.0140137009582757
"HMDB0001273",-0.999996711834908,-0.999993450156791,2.07325842693778e-06,6.55663061684842e-07,1.45107936080418e-06,8.53810396065464e-07
"HMDB0001274",-0.999953182504752,7.00143150422132e-11,1.2321316982909e-10,0.000135982017702533,1.91422165636137e-06,1.20795331649263e-10
"HMDB0001296",4.79426875624421e-09,2.99836673079799e-09,-0.999999999917616,1.02186290213133e-09,7.56105021812962e-10,-0.999999999442842
"HMDB0001304",0.00404367963251494,0.0135422997216543,-0.970190577886466,-0.963381760224934,0.0354560370095423,-0.986367975146649
"HMDB0001310",-0.998301189517587,-0.952788136391524,-0.950520383288268,-0.972854527260678,0.0347827984303168,-0.968281548178965
"HMDB0001311",-0.984365277617611,-0.974268022366359,-0.987057781400599,-0.968111460732988,-0.988491900150002,0.0279287786999638
"HMDB0001314",5.20161995638067e-06,8.65381560098876e-09,3.49344916354271e-09,1.17637592444989e-05,8.54558754076904e-09,1.15232835885365e-06
"HMDB0001325",6.7814909969487e-05,1.68864626576861e-08,0.000142436071747839,8.02183201227203e-05,6.5746389496489e-05,0.000106338298172961
"HMDB0001335",-0.999999775190979,2.51741852373267e-06,4.2534879463901e-09,-0.999999601716409,-0.999999893416925,-0.999999865994367
"HMDB0001337",-0.999999978611917,-0.999999980420784,2.74427366147476e-09,-0.999999974508282,-0.999999989122566,-0.999999937372564
"HMDB0001341",0.000321699987346493,1.94464580758381e-05,3.49401120655899e-05,-0.997025783366194,-0.997568584477665,3.87620163574907e-05
"HMDB0001358",-0.987214010957121,-0.884430270381579,-0.910399593937533,0.0589775394588065,0.0542023321663606,-0.902264803595298
"HMDB0001361",-0.999999575626691,3.34227758640153e-08,3.91562008580917e-09,3.79967942055503e-07,-0.999997702395242,-0.999999991044706
"HMDB0001373",0.0195925930603845,-0.942338338835761,-0.982248169404487,-0.998566744632329,-0.963967285734201,-0.966922984369607
"HMDB0001377",-0.824451756822852,-0.870786418995238,-0.836850998386346,-0.795913450476891,-0.780161049246062,-0.883673603191822
"HMDB0001381",4.57989487244532e-08,-0.999999979119507,-0.999999997741316,2.33484971941132e-08,1.58521071670804e-08,1.2536779575265e-08
"HMDB0001388",0.000175375934700864,3.19034432026364e-05,1.3029539512509e-05,0.000104633861597334,8.29094289102348e-05,2.02701575646151e-05
"HMDB0001389",-0.999988273081465,3.61303223619907e-06,-0.999999909750626,-0.999995388642256,-0.999995795017432,-0.999998375083227
"HMDB0001397",-0.999995782945033,-0.999996959216937,1.26655049182641e-06,-0.999998365944674,-0.999998992578604,2.98860543686637e-07
"HMDB0001403",1.32570189428056e-08,-0.99999999297248,-0.999999996968412,1.59649789404279e-08,5.82470416812171e-09,5.49444300015657e-09
"HMDB0001406",-0.999937062329266,0.0011149602591768,-0.999998234502323,-0.999984975750096,-0.999980400420584,9.30355981970067e-05
"HMDB0001414",0.0271633783352498,0.0981627732263987,0.105246024821639,0.0230985618220548,0.0464954613133132,0.231126477589762
"HMDB0001416",-0.980395378768372,0.0565565817537823,0.0176469692650078,0.00128419847547191,0.0357695252179236,0.0329825097702876
"HMDB0001419",-0.999999969223804,-0.999999999626369,-0.999999997496335,-0.999999986879472,-0.999999991136455,-0.99999999452716
"HMDB0001423",-0.999886281044681,-0.998594051271905,-0.999737187795412,-0.999816333798398,-0.999655272725186,-0.999746084567144
"HMDB0001425",-0.999989752770957,1.43874979719275e-06,-0.999997953013893,-0.999997872536138,-0.999997867192625,-0.999999995029015
"HMDB0001426",-0.999995698015058,1.14113177558473e-05,-0.999995042882601,-0.999999057884311,-0.999991258422785,5.02341798300389e-06
"HMDB0001431",-0.999999900945537,-0.999999997355436,-0.999995527059146,-0.99999456885524,-0.999999766615348,-0.999999471506655
"HMDB0001432",4.34490737065163e-08,1.10771010111379e-09,1.69911152658064e-09,1.31949920997008e-08,1.02659955572098e-08,4.45400274740547e-09
"HMDB0001434",-0.999977476632793,0.00126364237508627,0.000370629429153917,0.000243825172442721,0.000167124056796984,0.000377151202335543
"HMDB0001438",-0.99999999879132,-0.999999998475847,1.42561285160537e-10,-0.99999999838651,2.53875873621826e-09,1.75529490946177e-10
"HMDB0001440",0.00650288525782359,-0.999999989598985,-0.993363551600691,-0.997430122907243,-0.990776908287618,-0.984992751383512
"HMDB0001442",-1.99999598510951,4.73307048754721e-09,3.36115847629336e-09,3.68830711733298e-06,7.31231760626935e-09,1.52324705850112e-08
"HMDB0001448",-0.999951449583437,-0.999999573355941,-0.99999988452472,-0.999999307562769,5.48549507816493e-06,8.73262730919655e-07
"HMDB0001449",1.40317451906388e-08,1.28950583419397e-09,2.74106245177849e-09,2.95447789121631e-09,4.56938690692102e-09,1.59661961156638e-09
"HMDB0001451",-0.999999900781494,-0.999999998408712,-0.99999999124765,-0.99999997175414,-0.999999978586435,-0.999999995132189
"HMDB0001452",-0.999988268933605,-0.99999905175432,-0.999997925731948,-0.999996637089876,-0.999997050227367,-0.999998739267871
"HMDB0001453",-0.999999842991293,-0.999994732187783,2.73808618658843e-06,-0.999999482710806,1.26958304641914e-06,3.44207709770464e-07
"HMDB0001455",1.40317451906388e-08,1.28950583419397e-09,2.74106245177849e-09,2.95447789121631e-09,4.56938690692102e-09,1.59661961156638e-09
"HMDB0001473",0.0315230577629887,-0.998799330167676,-0.912760990775798,0.00475600761606201,-0.961493968549331,-0.87458667815747
"HMDB0001476",5.4776309735108e-08,-0.999999982768259,4.67111983469485e-09,2.88188548891557e-08,3.18089643368582e-08,1.14304165640215e-08
"HMDB0001483",1.6661573037615e-09,1.78169008927474e-09,4.53919538608443e-10,2.08802646999635e-09,7.04376017583003e-10,8.14189212267351e-10
"HMDB0001488",-0.99999998128398,6.59482098047935e-09,-0.999999999602816,-0.999999967631323,-0.999999988227414,-0.999999997149821
"HMDB0001492",-0.999998934279974,-0.999999578576569,6.20373047431854e-08,-0.999999679554856,6.95511499434934e-08,7.26539769977171e-08
"HMDB0001509",1.89455458259264e-06,-0.999999456231682,1.22853297785871e-06,1.35632074736168e-06,1.63362928079727e-08,-0.99999247939189
"HMDB0001514",-0.999994912781637,-0.999999997089738,-0.999999998317298,-0.999994182542134,4.85232560004028e-07,1.72634769808381e-09
