"","Endothelial cells","Fibroblasts","Macrophages","Myocytes","Neutrophils","NK cells","T cells"
"HMDB0000343",9.47318621722666e-08,4.6011360587486e-07,2.36570161238388e-07,2.92434818264344e-07,4.80955064270416e-09,-0.999999532062437,1.55866591468153e-07
"HMDB0000347",1.90516104986659e-07,-0.999999724492699,2.45168727043916e-07,-0.999999385882708,-0.99999976323527,1.42269374433408e-06,-0.999999946979287
"HMDB0000362",-0.966792324607287,0.0250546903566284,0.0654707345103837,0.0235684311055444,-0.820351694045024,0.0144199272503898,-0.9619736786548
"HMDB0000363",2.73111080420906e-11,-0.999999999434648,2.14934971860315e-09,-0.999999999403306,-0.999999999902963,3.2843922104125e-09,-0.999999999763156
"HMDB0000364",1.87055533376306e-09,-3.999999998153,-3.9999999967415,-3.9999999918036,-3.99999999905003,3.31924970609483e-09,-3.99999999684639
"HMDB0000374",2.40195826374495e-10,-0.999999998839797,1.71360964625985e-09,-0.999999999281347,1.04491061143475e-10,2.73090617165239e-09,-0.999999999637632
"HMDB0000379",0.0114932895744545,0.000583475848290001,0.00218637133077021,3.69620381901767e-06,0.00757711588523945,0.000268134511973558,1.88164576444957e-05
"HMDB0000380",0.0114932895744545,0.000583475848290001,0.00218637133077021,3.69620381901767e-06,0.00757711588523945,0.000268134511973558,1.88164576444957e-05
"HMDB0000415",1.87055533376306e-09,-3.999999998153,-3.9999999967415,-3.9999999918036,-3.99999999905003,3.31924970609483e-09,-3.99999999684639
"HMDB0000428",6.7810102816144e-07,-0.999997536286209,1.18331651185427e-06,1.64243024383794e-05,4.94925135430953e-09,1.44182828972916e-08,-0.999986024086226
"HMDB0000448",2.57351847057355e-06,1.87312367860919e-05,2.27669582481094e-05,-0.99997065487102,0.000121127280483314,-0.999999990798323,4.44520006072422e-05
"HMDB0000453",0.000891446175087834,3.0623525962001e-05,2.4117276791215e-05,-0.999999390601041,0.000991287448623329,5.10387753652803e-05,4.91736878243134e-08
"HMDB0000462",-0.999999819261769,2.04896645981948e-07,7.19112309707591e-07,7.00727903154506e-07,-0.999999094852913,5.61744569019329e-06,-0.999997832304596
"HMDB0000464",-0.999999999390279,3.27539072558405e-10,-0.999999998717156,1.61693106913087e-09,2.0026388129055e-10,1.74288075373877e-10,1.07032534073499e-09
"HMDB0000467",3.96954377880652e-11,-0.999999999252897,-0.999999998398992,-0.999999999135937,-0.999999999466789,1.32576511044405e-09,4.38590896174034e-10
"HMDB0000479",0.151629346214132,0.0750428266485713,0.0358448093844253,-0.972488890907412,0.102375988685906,0.0985029788518832,-0.970735502511469
"HMDB0000482",1.06809141671196e-07,-0.999999984304869,7.62246810819268e-08,4.65810222519724e-07,6.97952736544407e-08,3.65016273415757e-08,1.33682746783077e-07
"HMDB0000490",-0.999999999848175,3.82661339881715e-11,3.85427342227533e-10,6.37897628575717e-10,-0.999999999821968,8.92234827112581e-10,1.84370938826505e-10
"HMDB0000492",-0.999999994477155,5.75952278432759e-09,-0.999999974922613,1.13993782179975e-07,1.21621953871474e-08,-0.999999998052952,7.42690602887341e-08
"HMDB0000499",4.66120861206426e-06,7.08669344224183e-06,5.70584531638844e-06,1.64722746693207e-05,-0.999998119818113,-0.999996411736906,1.46572953275031e-05
"HMDB0000500",-0.999999487099826,4.25777024927731e-07,6.99186661126866e-07,3.92800839592046e-06,1.07909304521891e-05,0.000504593752442181,1.79493821818143e-06
"HMDB0000506",4.23064929398974e-10,-0.999999999506577,-0.999999999515152,-0.999999998356769,-0.999999999888183,5.7213479285938e-10,-0.999999999370209
"HMDB0000508",6.48115288245321e-05,-0.999738908488905,4.46192691829074e-11,5.28598612207323e-05,-0.999246431469751,-0.999999999979749,6.13104749353875e-05
"HMDB0000510",-0.999999999761312,-0.999999993968044,5.18893338575842e-09,3.77417961081027e-08,1.18454357127114e-09,1.05690507159659e-08,-0.999999964470405
"HMDB0000511",5.99110494128196e-08,-0.999999988933233,-0.999999962455142,-0.999999844393405,-0.999999886755341,-0.999999993561691,6.06462744199348e-07
"HMDB0000513",5.99110494128196e-08,-0.999999988933233,-0.999999962455142,-0.999999844393405,-0.999999886755341,-0.999999993561691,6.06462744199348e-07
"HMDB0000517",-0.985341738583107,-0.987241844177641,-0.990598752166839,-0.988600297872227,0.000114395536119063,0.00269529430193878,-0.988304233803476
"HMDB0000518",1.73225613762443e-09,6.45444898138357e-10,-0.999999998550399,2.41085086239911e-09,9.19436112283932e-10,1.85335742209166e-09,3.94771520437733e-09
"HMDB0000521",4.66120861206426e-06,7.08669344224183e-06,5.70584531638844e-06,1.64722746693207e-05,-0.999998119818113,-0.999996411736906,1.46572953275031e-05
"HMDB0000525",0.000891446175087834,3.0623525962001e-05,2.4117276791215e-05,-0.999999390601041,0.000991287448623329,5.10387753652803e-05,4.91736878243134e-08
"HMDB0000532",0.038610408968901,0.0516561086650002,0.0288318400185745,0.0179919125490433,0.0780709820161035,0.0332557418967335,0.0168180197106716
"HMDB0000535",-0.99998686350101,4.32419038813008e-05,-0.99999470612582,1.80006398496791e-05,-0.999213600481792,8.48544116562257e-06,4.41386442223539e-05
"HMDB0000538",-0.994927054526369,0.0789549828214391,-0.986983101360805,-0.990275844651077,-0.965314811611643,-0.963324424986023,0.000912815192950528
"HMDB0000554",2.95148249251944e-11,-0.999999999382375,4.39758254531142e-10,-0.999999999438046,9.14804402270082e-11,2.27103869906148e-10,-0.999999999811791
"HMDB0000557",0.00214346522058065,-0.995784983653292,-0.995173384668052,-0.996478439726867,-0.999482642685232,0.00295781375708076,-0.996149456065079
"HMDB0000561",-0.999999999361947,-0.999999999561579,-0.99999999926501,-0.999999999396023,-0.99999999934327,-0.999999998989173,5.3751997158909e-10
"HMDB0000562",-0.999999999367203,-0.999999999293546,1.09657610867997e-09,3.27205960246446e-09,8.05123778479701e-10,-0.999999999960206,2.60495851539794e-10
"HMDB0000568",0.0210563753023892,-0.848488093781196,-0.959949306014001,0.0272099290256013,-0.786050761303618,-0.893956481349369,0.0395346107193438
"HMDB0000570",7.02343043237522e-07,2.8506369761862e-07,3.30715794522183e-07,4.26423916629415e-06,-0.999999868063031,-0.999999999585782,3.76921411326269e-06
"HMDB0000573",-0.999910869918908,1.05522233529307e-06,-0.999984443514446,1.76458207258772e-05,-0.999804283335056,-0.999997115117336,1.07643081785915e-05
"HMDB0000574",0.0112756138953035,-0.995772326676438,0.0240534662194876,-0.988261609673593,-0.931149462370687,-0.985321136158374,0.0170405478235996
"HMDB0000577",-0.999999999916888,-0.999999999939905,7.59215094208376e-11,-0.999999999880528,6.06651319418655e-11,3.65889383306918e-11,-0.999999999946855
"HMDB0000586",-0.999999999815165,-0.999999999566906,-0.999999999052301,-0.999999996284275,-0.999999999774629,5.57913741282553e-10,-0.999999999955522
"HMDB0000588",2.07375678093244e-09,-0.999999998275662,-0.999999998422285,2.90174534644281e-10,-0.999999998428701,7.52818904970242e-10,3.22858052530146e-10
"HMDB0000595",0.0450474846741638,-0.924739808940199,-0.976554871981657,-0.999192230644858,-0.930272829873561,0.157613833075037,0.0244200471345639
"HMDB0000608",-0.999999233800126,-0.999999515868165,-0.999999467944385,-0.999999049048778,-0.999998893950347,6.62044303773698e-09,-0.999999632471262
"HMDB0000619",1.45660344048533e-09,7.22718111477892e-10,4.10205143982148e-09,-0.999999992470768,-0.999999997892273,7.10854694655959e-10,-0.999999995615215
"HMDB0000620",8.39698523847422e-07,-0.999996771675451,1.62340911566573e-06,2.03049520035414e-05,-0.999999975340512,-0.99999998210036,-0.999982120799428
"HMDB0000621",-0.999999999409574,1.12573899724656e-09,-0.999999998961634,-0.999999998494014,-0.999999999922234,-0.999999997821325,1.27068411486205e-10
"HMDB0000622",0.000607959108828294,8.35390476707774e-06,2.0179681372163e-06,5.33693629028932e-06,3.96462149571432e-05,-0.999999987520004,1.2085917105208e-05
"HMDB0000623",2.19056047275002e-06,2.81069252947157e-05,4.25098597923039e-05,-0.999969027170308,5.93477010675233e-05,-0.999999991051489,4.06831453177558e-05
"HMDB0000625",0.140048073598443,0.0998406090233713,0.0655878280653475,0.0570891164305223,0.19788275189619,0.0549318972040474,0.0288384229548999
"HMDB0000630",1.17504116683763e-08,1.7695933546824e-08,1.11046455673946e-08,1.03421304003871e-07,4.52861596122674e-09,2.21669391445344e-10,6.11753270279859e-08
"HMDB0000631",0.266792146801802,-0.897052911013674,-0.859602630847628,-0.974918661126665,-0.956983961566849,0.112720774941778,0.0542907362398427
"HMDB0000637",3.94668449576269e-10,1.85281527151558e-10,1.34350630922895e-09,4.10655944215105e-09,-0.999999999694952,-0.999999999022143,-0.999999999354521
"HMDB0000638",-0.999957441311149,-0.999985744980208,3.8265132921276e-06,1.76062704408244e-05,-0.999965571156531,-0.999993452223496,9.80605007912553e-06
"HMDB0000641",0.00412597417402094,-0.99518336649108,-0.999268133177896,-0.993737320485543,0.0017852865384852,0.00879547405963313,-0.993406734199599
"HMDB0000643",-0.999998652280545,9.33540738937336e-06,4.84542073036462e-05,1.23521419249284e-05,5.35459686366553e-09,4.09648231248477e-09,1.23880501650099e-05
"HMDB0000646",1.71580356953606e-07,-0.999999746890385,-0.999999925285156,3.33262447042934e-07,-0.999999937498398,3.55308338608538e-07,-0.999999876483465
"HMDB0000660",-0.999999998715286,2.33954741460456e-09,4.57062864979872e-11,-0.99999999451166,-0.99999999958365,-0.99999999444878,-0.999999998440564
"HMDB0000661",8.32007504974355e-14,-0.999999999999953,8.1251428497539e-14,1.97070874552608e-13,-0.99999999999984,-0.999999999999398,0
"HMDB0000666",3.39249075385056e-09,1.32974471730906e-09,-0.999999998303512,-0.999999993784512,3.90273790890124e-09,-0.999999995892761,-0.99999999733547
"HMDB0000669",-0.999999997936322,1.13516520584213e-09,-0.999999999977511,-0.999999999938167,-0.999999999438637,1.14111239145815e-09,7.7896331225917e-10
"HMDB0000673",0.0064564051740127,0.0113571698252242,0.00924408770415026,0.0265191881057204,0.00114486766462456,-0.999897636902555,0.0218946499161169
"HMDB0000676",-0.99423575180733,0.0528677135494587,0.0502319234926883,-0.981796773911476,0.182294581125991,0.0972608971116675,-0.976740494623016
"HMDB0000678",-0.999999998657017,-0.999999997935606,9.30057809353089e-10,-0.999999999075926,-0.999999999674604,5.51253376940976e-10,4.92701178136034e-09
"HMDB0000679",9.19375222241268e-09,-0.999999998778449,3.05291762437019e-09,1.41029976567255e-08,-0.999999992975908,-0.999999989522004,5.31161170908322e-09
"HMDB0000682",1.44146071542648e-10,1.93870878378444e-10,-0.999999999998819,3.62703637701386e-10,6.06087338862116e-11,-0.999999999672026,1.50447304086928e-10
"HMDB0000684",3.32366895666948e-09,2.52153774144022e-09,1.75564225604583e-08,-0.999999996107927,-0.999999994997353,3.12078236795426e-09,-0.999999996962789
"HMDB0000687",-0.848473901000063,-0.972483016284681,-0.969980352956994,-0.961045897400075,-0.995116052159718,0.0147534032691075,-0.955007775376781
"HMDB0000691",3.41533419811241e-10,7.21799387077485e-11,2.64191790932037e-10,4.98892399961199e-10,-0.999999998986209,-0.999999999057193,-0.999999999075939
"HMDB0000692",-0.673557488149927,-0.744097947883717,-0.766086641994998,-0.599037064143818,-0.656733765477934,-0.661561454019894,-0.477620141820894
"HMDB0000695",-0.999997762297484,-0.999995423049066,1.59974827558248e-06,-0.999997128665854,4.88129662676343e-11,-0.999999971412939,1.12977185576245e-05
"HMDB0000696",-0.903596103017805,-0.931045618622807,-0.971482239146174,-0.998297071650245,-0.963249168935434,-0.927976147667547,-0.984138166859695
"HMDB0000698",4.89756475727503e-11,6.4881539134083e-10,3.03046931758601e-09,-0.999999999816477,-0.999999999649642,-0.999999998734011,-0.999999998824753
"HMDB0000699",4.0716406479462e-10,-0.999999997508243,-0.999999997632256,3.55582450634455e-09,1.90057041584893e-10,-0.9999999990114,3.50184756975032e-09
"HMDB0000700",1.94148726196979e-09,1.94228516052558e-09,-0.999999998364954,1.44410472267545e-09,2.61523712668216e-09,1.72730657741787e-09,4.60367234924536e-09
"HMDB0000707",-0.997250680706088,0.00599010214832726,0.0154648391751388,0.00850077875096758,-0.96390037538116,-0.983426371308259,0.020654491544596
"HMDB0000708",5.15207858753989e-10,-0.999999999777181,7.18957471665691e-09,-0.999999999616801,2.64247990088552e-10,-0.999999992837774,-0.999999996475639
"HMDB0000710",1.84914534829995e-08,5.34326474791225e-08,-0.999999990090348,5.88231417311485e-07,-0.999999800929728,-0.99999973521648,7.0551296832945e-08
"HMDB0000714",7.30510560457489e-07,5.94093796662247e-07,2.89334347929497e-07,3.23714994356168e-06,3.68683679935791e-07,-0.999995529205944,7.47927938585288e-07
"HMDB0000716",3.19224704258753e-05,0.00020673203947245,7.91322521749142e-05,6.58231718616026e-06,4.13397800230023e-05,0.000341441001899005,5.08158593215394e-05
"HMDB0000717",2.30760489578099e-09,-0.999999998594173,2.46283933899707e-09,-0.999999986708173,-0.999999998502268,-0.999999999911741,-0.999999993817523
"HMDB0000719",-0.999999965217748,1.83796893592387e-07,2.09072180923416e-07,-0.999999204234381,-0.999998786431,-0.999995867458302,9.88555998636062e-07
"HMDB0000721",1.12194048918557e-09,0.0474002833105887,0.0537207345973607,0.0366117379570191,-0.999999999340085,0.0437918361484082,0.0240623856434877
"HMDB0000722",-0.999999999325768,7.87723433597271e-10,5.04492929620351e-09,-0.999999998463825,5.37694492524737e-11,-0.999999998568905,-0.999999997829914
"HMDB0000725",0.0199867576765524,0.00366953123175763,0.00285316035976743,-0.999995556237543,0.000119341280744308,-0.999999990316782,1.94484492650924e-06
"HMDB0000730",4.90201819724111e-10,4.24898666065382e-10,2.30834506089459e-10,1.48922306816837e-08,9.15726859048726e-11,1.03197890948726e-09,1.12397945251589e-09
"HMDB0000733",-0.999999994845707,-1.99999999648241,-0.999999994833231,-1.9999999860286,-0.999999994649972,3.66052820362257e-09,-1.99999999587271
"HMDB0000738",-0.999999999788474,-0.999999999437983,-0.999999999846177,-0.999999999575788,-0.999999999739423,-0.999999999767275,-0.999999999680014
"HMDB0000742",-0.963047085676906,-0.89843303292269,-0.984121562847825,0.0313180202922324,-0.808354922302453,-0.833723859098815,0.0244645816050923
"HMDB0000745",4.13350835064963e-07,1.81902570226591e-07,-0.999999772960013,-0.999999972706666,-0.999999985302848,-0.999999679853045,-0.999999727171034
"HMDB0000752",1.01906313182382e-05,6.25795284299915e-06,6.14439435974189e-06,-0.999999340871543,-0.999999926255796,1.71135224149238e-09,5.49504755769934e-07
"HMDB0000754",-0.999999469314701,-0.999999864589784,-0.999998101584811,1.58388159553597e-06,9.94850497345054e-07,-0.999999992629424,-0.999994124786664
"HMDB0000755",0.0079375122702286,0.00508375786512354,0.0149429639876285,0.000299389109793824,0.0538952404426676,0.0160824331370716,0.000404504817015768
"HMDB0000756",-0.99998686350101,4.32419038813008e-05,-0.99999470612582,1.80006398496791e-05,-0.999213600481792,8.48544116562257e-06,4.41386442223539e-05
"HMDB0000757",1.16283072867841e-06,4.31534298143552e-07,4.71101094488047e-07,-0.999873690615627,-0.999999965097957,-0.999997262368624,-0.99967226383267
"HMDB0000759",4.74987756148703e-11,-0.999999999988315,-0.999999999631599,1.16579496299507e-09,9.2301438741039e-10,-0.999999996076081,5.05776874926711e-10
"HMDB0000760",4.68142464590209e-10,-0.999999999521578,-0.999999998665123,-0.999999997104798,-0.999999999522548,1.38403676803048e-09,-0.999999998911654
"HMDB0000761",2.30760489578099e-09,-0.999999998594173,2.46283933899707e-09,-0.999999986708173,-0.999999998502268,-0.999999999911741,-0.999999993817523
"HMDB0000766",-0.99999999813114,-0.999999999180695,-0.999999999395999,-0.999999999112075,6.90335757360002e-11,6.58860238071728e-10,-0.999999999749916
"HMDB0000772",4.37759491383246e-06,7.22381765769351e-06,5.71488872545044e-06,1.80568793664966e-05,-0.999995994741884,-0.999994279915062,1.46340440526907e-05
"HMDB0000774",-0.999999999879081,-0.999999998995189,-0.99999999863168,-0.999999998812555,2.64862653701258e-10,4.12429431576126e-10,-0.999999999276997
"HMDB0000779",-0.99729197579834,0.00338045363858177,0.00735559633855848,-0.997647426776735,0.0210417617936477,-0.993570042525392,0.000320802278706642
"HMDB0000784",-0.999998729213385,-0.999998721660586,-0.999999478638074,-0.999999756577092,-0.999998222476586,-0.999998680843813,-0.99999886678102
"HMDB0000795",-0.999999998816803,-0.999999983388101,-0.999999996834552,-0.999999966857918,1.81923496853286e-08,-0.999999985919733,-0.999999982846116
"HMDB0000801",6.54780578559325e-09,1.77973630425641e-09,-1.99999999076957,-1.99999998194789,-1.99999997729239,9.43966732532167e-09,-0.999999997931177
"HMDB0000803",5.99358585683998e-07,2.3809713930205e-07,4.0698671706952e-07,1.55950445822203e-07,-0.999999096848515,-0.999999999877174,-0.999999814189015
"HMDB0000806",0.00139810555017251,0.00248892986320826,0.00207303320020046,0.00583641352422821,0.000596148879710638,0.000563073204918216,0.0048201800142103
"HMDB0000807",-0.954571484252722,0.0172266827012246,0.0651163126146563,0.0300672113513352,-0.972264387087567,-0.74465352870945,-0.965569670974661
"HMDB0000811",-0.999999999990382,-0.999999999768979,1.21105653724193e-10,-0.999999999540418,5.09216047693935e-11,2.11646409055237e-10,-0.999999999840366
"HMDB0000819",-0.999999988551245,3.18193796438624e-09,2.29386793881048e-09,-0.999999999886899,-0.999999997003289,-0.999999980284704,8.15919992542042e-09
"HMDB0000821",-0.999999999239661,1.27117445921774e-09,1.8391275609654e-09,8.39362248819264e-09,4.49648242451328e-09,-0.999999999569585,5.66901076019012e-09
"HMDB0000826",4.44297872271913e-06,7.11341520864891e-06,5.66808574175023e-06,1.7231911001933e-05,-0.999996051701435,-0.999994298748519,1.43751413070421e-05
"HMDB0000827",-0.998045402848835,0.00157114622913331,0.000640084316338805,0.00715830437140056,-0.996901472099707,-0.997246215847245,0.00516415160153464
"HMDB0000847",1.27142500509624e-06,1.27809469677403e-06,5.01323028011385e-07,2.13966703271877e-07,1.78489434675044e-06,1.32347808421181e-06,1.12179143964134e-06
"HMDB0000848",0.00146759591829743,0.000344949829514415,5.11259889565517e-05,5.53475980057801e-05,0.000250502926784489,1.40843546822328e-08,-0.999527849616214
"HMDB0000865",1.87055533376306e-09,-3.999999998153,-3.9999999967415,-3.9999999918036,-3.99999999905003,3.31924970609483e-09,-3.99999999684639
"HMDB0000866",0.000627806723491987,0.00144004102764262,0.00581805793067845,3.10523401781523e-05,0.000510209154320232,0.000180918281639561,0.000662622178949956
"HMDB0000870",9.13004389886076e-09,-0.999999991955588,6.13555238034409e-09,-0.999999982129331,-0.999999985090901,1.69911846569309e-08,-0.999999994788554
"HMDB0000876",0.0285229989959524,0.0155348844457539,0.018924680941626,0.0159173076840105,0.00128717314019828,0.0252535435543507,0.0314757688651668
"HMDB0000881",-0.999999999783691,-0.999999999038573,-0.999999998697455,-0.999999998490037,5.60784087621829e-10,-0.99999999488699,4.74113721362501e-10
"HMDB0000883",0.00691039280758139,-0.996751057294295,0.00045789351472424,-0.995030028662641,0.00373683596384116,0.00727031760373397,-0.995114162573374
"HMDB0000892",3.34244404971179e-09,1.41174426289751e-09,-0.999999998354402,-0.99999999392365,3.97748107333926e-09,-0.999999995869335,-0.999999997355194
"HMDB0000893",3.03941768850578e-06,1.49145223241516e-05,1.18561788687764e-05,-0.999972381477002,5.04116073862721e-05,-0.999999992603218,4.82046480246752e-05
"HMDB0000895",1.29218035100901e-09,-0.999999997615584,1.83225852483333e-09,-0.999999987424548,-0.999999999119297,4.8439851150625e-09,-0.999999992944782
"HMDB0000896",-0.999999955674669,-0.999999731200605,-0.999999863812955,-0.999999864684441,-0.999999942704726,3.23745597624368e-08,4.25662638885363e-07
"HMDB0000898",-0.999999999952281,-0.999999999133517,-0.999999998979832,-0.999999998393731,-0.999999999899835,-0.999999997995608,-0.999999999382503
"HMDB0000899",5.34405639607616e-10,-0.999999997143959,3.68972225030934e-09,-0.9999999987713,-0.999999999954126,1.9141574811895e-09,-0.999999999340188
"HMDB0000900",-0.999999999835053,-0.999999998838769,-0.999999999838021,8.46092574557559e-10,8.60391131476285e-10,-0.999999999213701,1.66284227434843e-09
"HMDB0000902",0.0464938012160089,-0.92911616348321,0.00888504767719154,0.00536278226169967,0.0764498800734779,0.0565023059957069,-0.983892146036775
"HMDB0000904",9.30741302542495e-05,0.000251406425967162,8.22044762761786e-05,1.86107927346505e-06,9.1497249238948e-05,0.000756493464736949,3.28625301431025e-05
"HMDB0000908",-0.999999999916888,-0.999999999939905,7.59215094208376e-11,-0.999999999880528,6.06651319418655e-11,3.65889383306918e-11,-0.999999999946855
"HMDB0000910",4.56954038205207e-06,7.02371829408664e-06,5.67442912622876e-06,1.71924489852125e-05,-0.999996052569216,-0.999994306163579,1.42409092469969e-05
"HMDB0000916",7.02343043237522e-07,2.8506369761862e-07,3.30715794522183e-07,4.26423916629415e-06,-0.999999868063031,-0.999999999585782,3.76921411326269e-06
"HMDB0000929",0.00209401066199201,-0.999594243973398,0.00113154530833058,-0.999231012743582,0.00226269552759516,0.00330958878216572,-0.999373623358018
"HMDB0000932",-0.999999999588835,-0.999999999845368,6.8790408655572e-10,2.27623635653726e-10,2.54493972962429e-11,-0.999999999570606,-0.999999999883698
"HMDB0000933",2.19056047275002e-06,2.81069252947157e-05,4.25098597923039e-05,-0.999969027170308,5.93477010675233e-05,-0.999999991051489,4.06831453177558e-05
"HMDB0000936",9.61310964459757e-08,2.56380334815844e-07,2.20767937785895e-07,-0.999996888094186,1.27236115230551e-06,1.39980388959023e-09,-0.999996841869455
"HMDB0000939",0.151659564740914,0.0751436600640789,0.0359522280767813,-0.972494452381273,0.101406386524719,0.0986944216197859,-0.970797411388456
"HMDB0000943",1.95529377708685e-08,1.60925799991368e-07,1.62646310075227e-07,-0.99999997187563,2.17448616745172e-07,1.65547160953923e-07,1.93202040540407e-07
"HMDB0000944",4.42797204887012e-06,6.80126405936667e-06,5.4256294968255e-06,1.48937121243493e-05,-0.999996355901577,-0.999995625550826,1.36003085451915e-05
"HMDB0000946",1.59362711960278e-09,-0.999999997616159,-0.999999999174363,-0.999999984406773,-0.999999998092974,9.49981567548395e-10,-0.999999992680889
"HMDB0000947",3.3920354131395e-09,1.37839567256268e-09,-0.99999999831355,-0.999999993820521,3.91350562713955e-09,-0.999999995900525,-0.99999999732711
"HMDB0000949",5.88315561369105e-12,-0.999999999837015,5.30513422868063e-10,-0.999999997407939,-0.999999998044276,7.90969619153454e-10,-0.999999998598598
"HMDB0000951",5.88315561369105e-12,-0.999999999837015,5.30513422868063e-10,-0.999999997407939,-0.999999998044276,7.90969619153454e-10,-0.999999998598598
"HMDB0000962",5.56484505573477e-09,1.56910760019072e-08,-0.999999996855894,-0.999999937696874,3.87943444539565e-09,-0.999999994062472,8.4976187994463e-08
"HMDB0000972",1.59804066200206e-06,9.47364614880774e-07,-0.999999815596638,1.67227673301953e-06,-0.999999992638082,-0.999996545426813,-0.999999239913582
"HMDB0000975",-0.999999999207148,3.26860122399066e-10,-0.99999999731817,-0.999999995743126,1.24377543807957e-09,3.84867498172475e-09,-0.999999992838509
"HMDB0000990",0.0578783399237119,0.0107966596429947,0.0156171596496595,0.00733493142552927,-0.963114622686993,0.0950366945481281,0.0579936354008597
"HMDB0001008",-0.999999590776846,-0.999999677042461,-0.999999397808889,-0.99999947068706,-0.999998819343237,5.4687292838915e-07,-0.999999979336801
"HMDB0001039",1.76626249516243e-09,6.79311907016842e-09,7.26408756631289e-09,8.45778718079647e-09,2.23517840186773e-09,5.98942683925035e-09,1.10503126053086e-08
"HMDB0001043",-0.996625680508754,-0.998443796054796,-0.997015792769768,0.00101145568205013,-0.99842574781925,-0.997981682320042,0.000743515205238592
"HMDB0001044",-0.999434772959299,0.00800693733035382,0.0137911751677249,-0.995632928899001,0.00508673535966588,0.0280793822114233,-0.997158782062996
"HMDB0001050",3.35621599100808e-10,3.05037986710838e-10,7.45915186233941e-10,1.07127303061091e-09,-0.999999999950105,5.02709348916043e-10,5.0051124448377e-10
"HMDB0001051",-0.978147629706732,0.0184360953896923,0.0318825385833943,0.0126719465026917,-0.983732971723027,0.0112649260945638,0.0207288626427947
"HMDB0001056",1.59804066200196e-06,9.47364614880616e-07,-0.999999815596638,1.67227673301972e-06,-0.999999992638082,-0.999996545426813,-0.999999239913582
"HMDB0001072",-0.973538357632602,-0.949115113767313,0.0467900657308929,0.0150582070990941,-0.990366976106319,-0.897816087276717,-0.996540016734846
"HMDB0001080",-0.999999587850278,-0.999999809751983,2.27328452368637e-07,3.76628819595128e-09,2.03887437782818e-09,3.40488657257458e-07,2.66690817003751e-07
"HMDB0001085",1.33603769831009e-08,-0.999999996929889,1.2660449568201e-08,1.32842089662402e-07,2.30038721376092e-09,-0.999999994577944,1.55747838695867e-08
"HMDB0001123",2.97947871202229e-09,1.65911403896679e-09,3.55329029200995e-09,1.00920696935725e-09,2.90589131332515e-10,1.08194861832492e-09,1.36193359002085e-09
"HMDB0001129",-0.999999998937125,-0.999999995281089,-0.999999997734376,-0.999999976751726,-0.999999999700631,-0.999999995897514,-0.999999986654957
"HMDB0001138",-0.999999998297795,-0.999999999028955,9.698655278979e-10,1.5222214949986e-09,1.58628228664646e-09,3.96142056298894e-09,-0.999999999486681
"HMDB0001139",-0.999999999907954,-0.999999999662225,4.43113464680233e-09,-0.999999988012502,5.3890463373523e-10,1.20656296058168e-09,-0.999999994130588
"HMDB0001149",-0.999923855542765,0.000171912607372131,-0.998384509614204,0.000151840536540144,-0.999428468449506,-0.999222340281697,0.000207754256282313
"HMDB0001160",4.46550176008517e-06,9.01184647468197e-06,5.73292155651e-06,1.47990132151226e-05,-0.999996817881111,-0.999994273910837,1.48797660331947e-05
"HMDB0001167",-0.999372417650059,-0.999853020674937,-0.99875500778324,-0.999990089418868,-0.999887436977982,0.00497809188851746,-0.999993080666114
"HMDB0001175",-0.998600686493324,-0.999138812812934,2.50608897341243e-08,-0.999668412496154,1.16980019478402e-08,1.04356633738225e-08,-0.999498259007388
"HMDB0001178",2.09147664070896e-07,4.28038895331022e-07,-0.999455297973636,-0.995915064234701,1.31943484826855e-07,1.08333577497167e-07,-0.998509432417899
"HMDB0001185",-0.847655675861839,-0.924822991588158,-0.964204807800679,0.027525089209563,-0.898366319781289,-0.905250565970777,0.0292251317558756
"HMDB0001198",-0.999999993532011,-0.999999993532238,9.48518436560618e-09,-0.999999983005863,6.42426670450653e-09,2.69458348754447e-08,-0.999999992556856
"HMDB0001201",-0.999999805399143,2.78055536770037e-08,-0.999999612910431,-0.999999484049513,-0.999999665107532,1.40883804560894e-07,-0.99999911078024
"HMDB0001218",1.46516059738548e-10,1.68193584440767e-10,2.85726953553817e-10,9.02636639381042e-10,2.55932229795611e-10,-0.999999999741374,4.99740004157185e-10
"HMDB0001220",-0.99999971137025,-0.999999254050691,-0.999999025289155,1.61824235213396e-06,7.49670884597215e-07,2.18745258554257e-06,1.31013411326548e-06
"HMDB0001227",0.0118162970171204,0.00437543709030928,-0.984811441017571,-0.99824582516829,0.00303798097183012,0.0107504631148142,0.00147094191968341
"HMDB0001232",7.64084342109104e-07,-0.999999082981251,1.16810649881702e-06,1.22707136300945e-06,-0.999999486511611,3.50522424187925e-08,-0.999998124111568
"HMDB0001248",-0.999272733499352,-0.998828231532621,4.9106874120521e-07,-0.999743178396968,2.61540513811429e-07,2.64921195432866e-07,-0.999854021218214
"HMDB0001251",8.50570022272849e-10,1.08283509437939e-08,4.32675481793201e-08,6.51366874175992e-08,2.34759809805141e-08,5.36431712881525e-10,1.83027628093757e-08
"HMDB0001256",-0.999999838394131,-0.99999958603485,5.87641407651411e-07,1.75531510533971e-06,1.31374345101902e-06,1.91146409433601e-09,8.05253356776163e-08
"HMDB0001257",-0.999999998380299,-0.999999999798946,1.36082296699739e-09,-0.999999998006544,-0.999999999647344,6.12916161354814e-10,1.42285473634731e-09
