"","B cells","Dendritic cells","Erythrocytes","Monocytes","NK cells","T cells"
"HMDB0001546",3.35572528097535e-05,2.83686393625076e-05,-0.999999997480386,4.97598204115183e-05,5.13713737711759e-06,1.85040071194961e-05
"HMDB0001547",3.66595520095504e-11,-0.999999999984873,-0.999999999584302,2.42364234603786e-10,-0.999999999261846,1.52543536028733e-10
"HMDB0001565",4.55399867585669e-05,6.59869680479254e-05,0.000102835783773467,-0.999998302188596,-0.999859741730275,-0.999915668031483
"HMDB0001586",5.54342580182445e-05,6.19069097185209e-05,3.89495904416794e-09,1.12327164145156e-05,3.11502228408278e-05,5.4456544891311e-05
"HMDB0001644",-0.999999973451959,1.5375463060563e-07,-0.999999766787023,-0.999999832341028,6.2695156473902e-08,-0.999999582492028
"HMDB0001659",1.41444958006807e-05,3.12550994343803e-05,0.000129408318787808,4.70359282588329e-05,7.69745062499851e-05,0.000172991640885474
"HMDB0001721",-0.9971665376882,-0.999997274848135,0.00745610097752052,-0.997899833771972,-0.997165959188567,0.0104997440794436
"HMDB0001830",-0.999999998701679,-0.999999999833482,1.0823181165154e-09,-0.99999999950846,-0.999999998153869,-0.999999995721512
"HMDB0001842",1.40075381473932e-11,1.57003451582594e-11,2.06287696130122e-12,-0.999999999947649,-0.999999999993284,-0.999999999978924
"HMDB0001851",-0.911733102321107,-0.945148259671921,-0.926803407090725,0.0562100805712183,-0.912771204857316,0.0472878014399027
"HMDB0001852",0.0435817612522647,-0.90646424241612,0.0461726112834276,-0.95852579109309,-0.990872679020566,0.0590568561535225
"HMDB0001855",-0.999999999792944,-0.999999999925123,6.35736550850682e-11,-0.99999999990794,-0.99999999994537,1.45969023386685e-09
"HMDB0001858",-0.999999999764027,-0.99999999930797,7.71412377543833e-12,-0.999999999952007,1.14388022317685e-10,4.91329613591285e-10
"HMDB0001870",-0.999998666408218,-0.999998895368991,-0.999998621686023,-0.999999531576374,-0.999999469048357,-0.999999859023149
"HMDB0001874",0.0117008968511286,0.105293836777521,0.0533085174912088,-0.967288512529144,0.109514341536703,-0.999294917983472
"HMDB0001875",-0.999996951891468,-0.999998810371666,-0.999999024784426,7.57392878180553e-07,1.19084231972465e-06,1.94512179371633e-06
"HMDB0001877",1.10351932165543e-05,1.65133731228703e-05,-0.999984317337425,-0.999997179035493,1.03891423923924e-05,9.70583525381472e-06
"HMDB0001882",-0.999949243505048,-0.999965386420059,-0.99999735944906,-1.9999653173829,-0.999975255030389,-1.99999810564338
"HMDB0001893",-0.99999999962708,-0.999999998284827,8.75533316463762e-10,-0.999999999252103,4.03606247877614e-09,-0.999999999529014
"HMDB0001896",3.72756063472715e-11,-0.999999999836184,-0.999999999944443,-0.999999999578605,-0.999999999779618,7.17900310872328e-10
"HMDB0001903",2.90330179453475e-10,-0.99999999966226,-0.999999999895542,-0.999999999428538,2.80301372377055e-10,3.25141446941223e-10
"HMDB0001913",-0.999999999871625,2.23413013811008e-11,1.65799379684622e-10,1.0972292481831e-11,4.84253950218001e-11,-0.999999999779113
"HMDB0001921",1.40075381473932e-11,1.57003451582594e-11,2.06287696130122e-12,-0.999999999947649,-0.999999999993284,-0.999999999978924
"HMDB0001967",0.0855647294154253,0.00188406406659808,-0.973051248435306,0.141867978564683,-0.957596514450619,-0.945533576072975
"HMDB0001976",1.10351932165543e-05,1.65133731228703e-05,-0.999984317337425,-0.999997179035493,1.03891423923924e-05,9.70583525381472e-06
"HMDB0001999",2.82252890283881e-05,1.32608704299922e-05,-0.999987902761304,-0.999993535470797,2.29803970771743e-05,-0.999998112539404
"HMDB0002003",1.66906002191377e-06,2.23358048692594e-06,1.47206192495682e-07,3.69775176944503e-07,9.96808848676167e-07,1.04338714049443e-06
"HMDB0002024",1.0056001191499e-09,1.96810697686103e-09,7.44799826010947e-10,1.8041665663787e-09,1.34105392502159e-09,-0.999999998432435
"HMDB0002027",-0.999999999952173,-0.999999999987898,8.19551501428214e-11,-0.999999999916988,1.00227980035605e-10,-0.999999999812
"HMDB0002031",-0.999999999968898,-0.999999995755503,-0.999999997266527,-0.99999999680132,-0.999999998912029,3.0289811498801e-10
"HMDB0002035",-0.999999999885038,-0.999999999449192,-0.999999999542338,-0.999999998912956,-0.999999999989405,-0.999999999410863
"HMDB0002059",2.10577149591913e-09,3.68438030533664e-10,-0.999999997957952,7.53775464672847e-10,-0.999999999834279,2.5326985509914e-11
"HMDB0002078",7.13950138488396e-10,9.31169903305576e-10,1.41184714324631e-09,-0.999999999202319,-0.999999999763589,-0.9999999994864
"HMDB0002092",2.43248829531794e-08,-0.999999622503008,1.17452893492688e-06,-0.999999556008599,-0.999999144184296,-0.999999418054292
"HMDB0002103",-0.999999869386939,-0.999999986724367,3.8677120935284e-08,-0.999999906599457,-0.999999920274283,2.32116721534247e-07
"HMDB0002111",-0.881573744916629,-0.82750607313666,-0.272494290839463,-0.821278468098972,-0.814798883532041,-0.768913468887109
"HMDB0002134",1.17517712555343e-09,-0.999999997200482,-0.999999999532941,-0.999999997732156,-0.999999998874473,7.12654638824649e-10
"HMDB0002152",-0.898583973396798,0.235783079099588,-0.823681130502272,0.11700975854047,0.0340612028725425,-0.847617381331476
"HMDB0002158",-0.994115303048068,-0.997103811717941,0.0328910825642419,-0.998317950527767,0.00124438607265394,-0.990227650954693
"HMDB0002179",-0.985925885869864,0.0504656383731442,0.0469215950115216,0.0148509503725601,-0.988857232515003,-0.893866641922295
"HMDB0002183",5.03421396335958e-05,3.43993969693261e-05,2.50901862361594e-06,-0.999965539419822,2.45559796903432e-05,-0.999998221014904
"HMDB0002190",1.00808886073029e-10,-0.99999999830856,-0.999999990924411,-0.99999999807474,-0.999999995757286,-0.99999999793706
"HMDB0002200",1.22512132510828e-09,2.77960714230304e-09,4.9768554225628e-09,-0.999999998953648,3.52671494494717e-09,-0.999999999798044
"HMDB0002211",0.00587558105392644,0.00288588053533419,-0.967136672869134,0.00165143764078192,-0.998765028888473,0.0097609878389945
"HMDB0002212",2.65873141654225e-06,1.84569178173792e-06,-0.999999475699424,7.78859463003015e-07,1.19004705996463e-06,1.12996534669134e-06
"HMDB0002226",2.35108875934389e-05,1.5082607258019e-05,-0.999998945495942,-0.999992337321345,7.00253124865832e-06,1.16966865429606e-05
"HMDB0002231",1.93887105683245e-06,1.20385002663817e-06,-0.999999838611111,-0.9999999465324,6.06506783081165e-07,8.4986466522483e-07
"HMDB0002232",1.00808886073029e-10,-0.99999999830856,-0.999999990924411,-0.99999999807474,-0.999999995757286,-0.99999999793706
"HMDB0002243",-0.999999513952933,-0.99999906654316,-0.999999637323287,-0.999999097186163,-0.99999967594163,-0.999999832901218
"HMDB0002259",2.0639969049939e-06,1.93313847508195e-06,9.15362648255073e-08,3.71999783963674e-07,1.73881764704832e-06,1.27754866519266e-06
"HMDB0002275",-0.999999999574451,3.12767475373185e-09,-0.999999999986136,-0.999999997332068,2.36007008207055e-09,1.59085908843017e-09
"HMDB0002283",-0.999999983355026,-0.9999999864957,-0.99999998367077,-0.999999988080694,-0.999999986970999,-0.999999994352894
"HMDB0002329",3.64791476878918e-07,2.35809785916205e-08,1.3924755854902e-07,5.2788427918714e-08,2.31428678162473e-07,-0.99999998252325
"HMDB0002345",1.86772923463314e-06,1.69971266872391e-06,9.83252230877508e-08,3.92808066220967e-07,1.0445853180832e-06,1.01800559091805e-06
"HMDB0002356",1.56047294871931e-06,1.84308083436864e-06,3.4117225774139e-07,3.4236354806933e-07,8.86112255939977e-07,1.06833648340537e-06
"HMDB0002368",1.90783216504967e-06,1.92496866331004e-06,4.91553584616263e-07,4.03138834783569e-07,1.06384287497161e-06,1.0343680524937e-06
"HMDB0002369",0.0435817612522647,-0.90646424241612,0.0461726112834276,-0.95852579109309,-0.990872679020566,0.0590568561535225
"HMDB0002504",4.16356952748925e-10,8.13211385604666e-10,9.0848986380053e-10,1.78368344600523e-10,9.34774969280499e-10,1.59299769850847e-10
"HMDB0002639",-0.999999999952339,1.38055512449659e-09,1.441178540029e-09,-0.999999999759701,7.16885802301805e-11,3.66896268695391e-10
"HMDB0002642",-0.99999999993372,-0.999999999956979,-0.999999999795523,-0.999999999933978,3.62886021996862e-10,-0.999999999946796
"HMDB0002656",-1.99999999953066,3.23024795623053e-09,4.2218076898183e-09,-1.99999999638664,7.20329971675963e-10,1.16319587398735e-09
"HMDB0002664",8.66984543814239e-06,8.12716259598765e-06,1.24902415256345e-06,6.07358295780528e-06,8.1448420691219e-06,1.75576824427787e-06
"HMDB0002666",-0.999999845561178,1.27534742437576e-08,4.45016980572575e-07,1.30713369812505e-07,-0.999998923101173,-0.99999992578492
"HMDB0002685",-0.999999999243749,2.80747701427138e-09,6.75516242342554e-09,-0.999999998446725,9.58811847481683e-10,3.97468865652894e-09
"HMDB0002704",-0.999999999333816,-0.999999999731165,-0.999999999746499,-0.999999999712592,4.64764493004982e-10,-0.999999999910589
"HMDB0002710",-0.998780430510203,0.000271161057175127,0.00675933777332361,-0.998131089380365,-0.998971210256528,0.00148182547824039
"HMDB0002719",0.00153269839848729,2.07828939279494e-07,-0.999999998808931,0.00327250979990094,0.00267445063061601,0.00774717630775781
"HMDB0002752",0.000163043649652733,0.000334079688017922,-0.999999985155747,8.83915901078435e-05,-0.999999094988637,0.000320324346095338
"HMDB0002757",6.47265610321114e-07,-0.999997085877245,4.97756058238243e-07,-0.999999256650354,4.01403552632996e-07,1.3417821136953e-06
"HMDB0002759",-0.99999999964422,1.18925709161132e-10,1.10510194609187e-10,3.01061259922946e-11,-0.999999999571711,5.06403637326316e-10
"HMDB0002786",0.0140820871646265,-0.949562928658626,-0.953104966415396,-0.985157456219784,0.0111490793440746,0.106193470190472
"HMDB0002802",-0.993221393188011,0.00869569417979111,-0.999999999307646,-0.999810494740748,0.00525762439997179,-0.999999999115564
"HMDB0002818",-0.998850220111544,-0.999798654764055,0.00575028183765899,0.00154815154548888,-0.998120811812872,-0.99807218506894
"HMDB0002820",2.70903552135573e-10,1.21834392421115e-09,1.13459628350567e-10,1.41140778541986e-09,3.56285250736098e-10,-0.999999999776866
"HMDB0002823",1.2129868487021e-06,1.57987460277844e-06,2.51882029439755e-07,-0.999999962401852,1.14374981107817e-06,9.63416345129789e-07
"HMDB0002833",-0.999999993468267,-0.999999992921215,-0.999999999409634,-0.999999996222541,-1.99999995099479,-1.99999999183934
"HMDB0002845",-0.99999479546744,-0.999998963179169,-0.999999054247067,-0.999996540817966,-0.999997463417552,-0.999998575081395
"HMDB0002886",0.0538280012838611,-0.989568997275116,-0.989324119915299,-0.973981336113011,-0.959912009973739,-0.954357126967457
"HMDB0002917",6.01379231816033e-10,-0.999999999568094,6.38972436176386e-10,2.13047971731218e-09,2.83679839240478e-10,1.30615863415137e-09
"HMDB0002923",4.6509508246554e-10,-0.999999998758446,-0.999999999427257,-0.999999999299606,-0.999999999663276,1.05779270520886e-10
"HMDB0002925",6.42574329282476e-05,7.42571037160698e-05,-0.999982240634481,-0.999987490130796,3.21263042613637e-05,3.84982541080948e-05
"HMDB0002982",-1.99999999954374,3.22323617446624e-09,4.21098552129104e-09,-1.99999999638784,7.04239936401222e-10,1.18579303314571e-09
"HMDB0002991",0.000156156176550598,0.000196344360638032,0.000260022766529978,1.56621930207311e-05,1.86257937350354e-05,-0.999956297548302
"HMDB0003073",0.000136285904423305,0.000116455097461156,-0.999940303084871,-0.999920063095195,7.6992961080493e-05,6.68790536605521e-05
"HMDB0003080",-0.999999999774591,-0.999999988186047,-0.999999959007168,1.00465268097096e-08,-0.999999981982028,-0.999999999670711
"HMDB0003125",-0.981988372881694,0.0484723409739574,-0.982835996417516,0.0419666621730754,-0.993254607426689,-0.977948598304327
"HMDB0003134",2.1306985820207e-11,-0.99999999928105,2.31674845252117e-11,9.23594648002637e-11,7.35686239851786e-10,3.55106508720302e-10
"HMDB0003141",0.0779097036493519,-1.82351478380469,0.117354339176276,-1.91552886603023,-1.97742942228154,0.11332522653732
"HMDB0003178",-0.999999860582334,1.4432220449515e-07,8.55734036540775e-07,-0.999999967253377,5.62289411260536e-09,2.24139356927054e-08
"HMDB0003192",-0.999956483073581,-0.999983806551537,1.46595661385099e-05,3.12017390945739e-06,2.75903904800821e-08,4.23917084931125e-06
"HMDB0003193",1.46911933313454e-09,1.46223436927528e-09,7.29748023529019e-10,9.78396356546447e-10,1.07812750622919e-09,1.20012452897325e-09
"HMDB0003208",-0.999999429908556,-0.999999535701554,-0.99999923409055,-0.999999932090431,-0.999999276738924,-0.999999083360525
"HMDB0003224",5.568483606131e-09,9.11749131825817e-06,3.88401788998016e-05,6.43121231569875e-05,1.89647506681208e-05,0.000186294059703159
"HMDB0003235",4.54027052379905e-09,9.74186583460734e-10,-0.999999999333086,-0.999999996626052,-0.999999999766468,-0.999999998309253
"HMDB0003252",5.70626495563091e-07,4.65657378149896e-07,7.65446557077331e-07,6.65175168721965e-08,7.22955337121071e-07,9.17153339433797e-07
"HMDB0003269",2.07857385122754e-09,1.71927331078654e-10,2.52556271639659e-09,-0.999999998733764,7.30498521261598e-10,3.25136374073797e-09
"HMDB0003276",1.24620333337147e-09,3.5611805928762e-09,2.70819200391279e-09,3.51272050915522e-09,5.56999378177921e-09,-0.999999997431639
"HMDB0003335",-0.99998540656041,-0.999992078266473,-0.999982587456078,-0.999993062677146,-0.999993702412583,-0.999995796224427
"HMDB0003337",4.91393424921479e-07,-0.999995883082179,-0.999993449026502,4.2499616570673e-06,-0.999999037162749,-0.999999802912336
"HMDB0003339",0.00126743173636688,-0.999403918597323,-0.999900502530368,0.00214332755397904,-0.999461112174528,-0.999864604127072
"HMDB0003345",0.00302637256180384,-0.919592982815133,-0.966080697972192,0.0233104527773158,-0.936966484331358,-0.90239148042733
"HMDB0003357",8.24860030558695e-09,5.28562036244428e-10,2.71434848592144e-10,-0.999999999998117,-0.999999999447204,-0.999999999240173
"HMDB0003374",-0.996915695497753,-0.987771980863467,-0.937230590931553,-0.982271112028701,-0.973945170115269,-0.93363070151796
"HMDB0003375",-0.999999999745025,3.78699064423273e-11,3.32918447849315e-10,2.31510466300445e-11,9.73497171097215e-11,-0.999999999554695
"HMDB0003378",-0.999999963869683,4.31573054608326e-09,-0.999999993708404,-0.999999995827615,6.02493979604967e-09,1.15667066210101e-08
"HMDB0003379",-0.999999608133728,-0.999999648727842,-0.999999668298433,2.4583482278547e-07,-0.999999218915203,-0.999999747145509
"HMDB0003391",0.0186438223946177,0.0151848346856622,-0.998950170349945,0.0225172687319419,-0.925870238145364,-0.984379077754002
"HMDB0003402",7.36747581816553e-08,-0.999999888229615,3.92095779166668e-07,2.17122506779235e-08,3.2397188402943e-07,-0.999999422236888
"HMDB0003406",3.91643865691597e-12,-0.999999999983319,-0.999999999984827,2.21541696386196e-10,4.55671733155278e-10,-0.999999999711775
"HMDB0003411",-1.94689906467995,-1.9590416457425,-0.986713024257111,-0.951877969238972,-0.934248107701029,-0.932542984013582
"HMDB0003416",-0.999999999702397,-0.999999998098662,-0.999999999486298,-0.99999999848237,-0.999999999109137,1.28763148343805e-10
"HMDB0003417",0.0141664600568369,-0.986035430834545,-0.980938348719908,-0.992781652514397,0.00416546651974515,0.000819323107607915
"HMDB0003418",7.60460576538888e-08,-0.999999965574565,-0.99999963436171,-0.999999692761722,-0.999999823015392,-0.999999675701784
"HMDB0003423",-0.995294694466524,-0.998047672570104,-0.99672442537504,-0.995335308093818,-0.998655442480393,-0.994882024774916
"HMDB0003426",3.83199044678942e-05,0.000273849497139309,0.000787629865385856,0.000178357704062916,-0.999995869812992,8.40133888249076e-05
"HMDB0003459",5.42403665803394e-10,8.01212538806452e-10,4.17298761475953e-10,-0.999999998677101,-0.99999999896603,5.05372129295135e-10
"HMDB0003474",-0.999999999728847,-0.999999998240455,-0.999999997978851,-0.999999998632573,-0.999999999338012,2.14241786167626e-09
"HMDB0003537",-0.999975094790808,-0.999975983524811,-0.999992969310384,-0.999996464841505,-0.999965152551206,-0.999936916629069
"HMDB0003540",-0.972240694642692,0.034408409946595,-0.985627477000397,0.0246356375196752,0.0206641784243126,-0.95688741944044
"HMDB0003550",-0.999999999329065,7.97494161873139e-10,4.37563084410554e-10,6.68990529805627e-10,1.83085666802539e-10,-0.999999999723866
"HMDB0003555",-0.999999999573984,-0.999999999575519,-0.999999999664967,-0.999999999820996,-0.999999999492305,-0.999999999222203
"HMDB0003556",-0.999999322017595,-0.999998750263617,-0.99999983667967,-0.999999907726221,8.29498320307631e-08,-0.999999528269869
"HMDB0003634",1.27563576962103e-10,-0.999999999981091,-0.99999999983365,-0.999999999988446,-0.999999999951368,2.22782449966591e-10
"HMDB0003648",-0.999999999439512,-0.999999998405087,-0.999999999166143,-0.999999999483484,-0.999999999671626,-0.999999999867368
"HMDB0003667",2.56920797428824e-10,-1.99999999995537,-1.99999999966861,-1.99999999997809,-1.99999999990323,4.42050309537884e-10
"HMDB0003892",-0.999999999326601,7.01312920548458e-10,-0.999999999966625,-0.999999999874327,-0.999999999556188,-0.999999999784119
"HMDB0003966",2.44540744098753e-08,-0.99999998691187,-0.999999993871187,1.59853957596302e-08,2.6573305778326e-09,1.06079957201519e-08
"HMDB0004080",7.99442042479069e-11,-0.999999999599529,-0.999999995677317,-0.999999999440329,-0.999999997784031,-0.999999998715989
"HMDB0004081",-0.999980050960702,-0.999989406764643,-0.999993753880067,-0.999989276741629,-0.999990062897852,-0.999993133391767
"HMDB0004238",-0.998780430510203,0.000271161057175127,0.00675933777332361,-0.998131089380365,-0.998971210256528,0.00148182547824039
"HMDB0004240",-0.946202631890723,0.0104369045881493,0.0106819370400124,0.0260333738083711,0.0401108658011984,0.0456688940532248
"HMDB0004242",5.92926282711946e-10,5.85048674587133e-10,5.00070436918959e-10,1.3193120984444e-10,6.83645661800542e-10,6.23779302839078e-10
"HMDB0004258",-0.999999941421084,-0.999999970816146,-0.99999998118939,-0.999999968793115,-0.999999973248981,-0.99999998333833
"HMDB0004264",-0.999999983355026,-0.9999999864957,-0.99999998367077,-0.999999988080694,-0.999999986970999,-0.999999994352894
"HMDB0004321",-0.999999999745025,3.78699064423273e-11,3.32918447849315e-10,2.31510466300445e-11,9.73497171097215e-11,-0.999999999554695
"HMDB0004362",5.05247222306724e-11,7.05162129741198e-11,5.41677004604724e-11,5.26562697626969e-10,-0.999999998759037,6.82955643470373e-09
"HMDB0004385",3.39351408652966e-09,2.73206079315928e-09,-0.999999999684635,1.33487365792072e-09,1.64272571495664e-10,7.02318880022133e-10
"HMDB0004461",-0.999998666408218,-0.999998895368991,-0.999998621686023,-0.999999531576374,-0.999999469048357,-0.999999859023149
"HMDB0004666",-0.999999998988346,-0.999999999940906,-0.999999995641896,-0.999999997542446,-0.999999997957876,-0.999999999640552
"HMDB0004673",-0.999999983190958,-0.999999986524651,-0.999999983471368,-0.999999988012857,-0.999999986868598,-0.999999994456553
"HMDB0004688",3.72471827247217e-07,-1.99999987495597,-1.99999974883381,-1.99999988290069,-1.99999982042704,-1.99999974079052
"HMDB0004842",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004843",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004844",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004845",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004846",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004847",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004848",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004849",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004850",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004851",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004852",5.71584603753973e-06,2.69377014418764e-06,1.37809766987879e-06,2.2915180056476e-06,2.22633932254254e-06,1.73949187787048e-06
"HMDB0004853",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004854",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004855",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004856",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004857",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004858",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004859",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004860",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004861",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004863",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004865",-0.999999999829396,-0.99999999946277,-0.999999999597146,-0.999999999963006,-0.999999999757913,-0.999999999681174
"HMDB0004911",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004912",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004913",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004914",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004915",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004916",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004917",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004918",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004919",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004920",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004921",-0.999994271932665,-0.999997374008076,-0.999998624026172,-0.999996941616667,-0.999997781950168,-0.999998454125852
"HMDB0004937",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004938",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004939",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004941",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004942",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004943",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004944",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004945",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004946",-0.999998132215794,-0.999998542353886,-0.999999945141756,4.28892789222855e-07,-0.999999913321539,-0.99999937171925
"HMDB0004958",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004960",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004961",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004962",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004963",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004964",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004965",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004966",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004967",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0004968",1.17270366313298e-07,-0.999999898118005,-0.999998683903494,-0.999999097195618,-0.999998049323251,-0.999999526603768
"HMDB0005022",-0.999998269788162,-0.999996436245514,-0.999998537346573,-0.999997895207892,-0.99999952227861,-0.999998474480941
"HMDB0005060",-0.999997594268638,-0.999999910837508,-0.999999175427264,-0.999999335945215,2.84291945252371e-07,-0.999999970767234
"HMDB0005073",3.44774709610204e-08,3.1245708791049e-08,2.4713699146312e-08,-1.99999999672773,1.96883447197867e-08,2.08509699522806e-08
"HMDB0005082",5.36713732867422e-09,4.7656329358328e-09,-1.99999999720907,2.61747718065605e-09,-1.99999999898904,6.21770346422446e-10
"HMDB0005087",-0.999991359938591,-0.999993580625687,-0.999997483007186,-0.999995651531144,-0.999995506033837,-0.999998301096264
"HMDB0005095",1.04313299204769e-09,7.82771379389744e-09,1.27199120123227e-08,-0.999999995132443,-0.999999996393591,2.73141358977205e-09
"HMDB0005176",1.01309556348882e-09,3.86173254085852e-09,1.50243396136487e-09,1.75624772267605e-09,7.31121736172734e-09,-0.999999997144317
"HMDB0005199",2.69955079305381e-10,5.65717182217248e-10,6.22178703558711e-10,1.27713078507688e-10,7.64652439501588e-11,-0.999999999709346
"HMDB0005784",5.66160164227362e-11,1.83656544101183e-08,1.42050321834851e-08,7.20434163630309e-09,6.90459269186216e-09,2.3230874126078e-09
"HMDB0005896",5.28813853916596e-07,3.00703041644055e-07,1.65451711898317e-07,2.79774672427072e-07,1.69813449392317e-07,1.6987183882027e-07
"HMDB0005962",5.87016988046049e-09,3.42687981683931e-09,2.65978867619827e-09,1.79775618057425e-09,5.96997746927775e-09,6.61931609248259e-09
"HMDB0006044",-0.999998282938685,-0.999996841537897,-0.999996147335347,2.45211291252972e-06,-0.999999299579098,6.12573325642896e-07
"HMDB0006059",7.40804908245879e-06,5.91164983359743e-06,-0.99999985682217,-0.999999040993336,-0.999999652095747,-0.999999148238017
"HMDB0006115",-0.999998666408218,-0.999998895368991,-0.999998621686023,-0.999999531576374,-0.999999469048357,-0.999999859023149
