"","Endothelial cells","Fibroblasts","Granulocytes","Macrophages","T cells"
"HMDB0002757",1.20650863380061e-06,5.92058427534485e-09,1.76398356238025e-08,6.90337488057629e-06,-0.99999800229002
"HMDB0002759",-0.999999999816382,7.26736230510384e-09,8.98355990763956e-10,-0.999999999938477,-0.999999997733596
"HMDB0002786",0.136763265532497,-0.993135857582541,0.048008190651246,-0.886390270117635,0.0177516006272165
"HMDB0002802",2.09452176406394e-10,0.00743857616250088,-0.960214930842796,1.85812056156333e-09,-0.999999992329007
"HMDB0002818",0.000795936692168794,-0.999755000995299,-0.995601661718465,0.00216313789820481,0.00130848573154251
"HMDB0002820",-0.999999998697007,1.84953694805724e-08,4.91555224995689e-10,1.72998320511853e-09,3.04903543219084e-09
"HMDB0002823",6.63422226161471e-06,1.93199703460346e-05,9.60012848364266e-06,1.33688092654157e-05,-0.999998277561676
"HMDB0002833",-0.99999934824513,-1.99998720791717,-0.999999985296249,-1.99999999005243,-0.999999987456367
"HMDB0002845",-0.999995871483699,-0.999987123784697,1.49709890144032e-06,-0.999997821460091,-0.999996559624611
"HMDB0002886",-0.899559210005024,-0.956890913371619,0.000532877524797025,0.156161559848938,0.108368426466476
"HMDB0002917",-0.999999999317371,-0.99999998790305,-0.99999999837383,-0.999999995458237,1.74407521742418e-09
"HMDB0002923",2.14002808648787e-09,-0.999999994971505,2.99146718830126e-09,4.05473803857837e-09,1.35516461241846e-09
"HMDB0002925",4.93822912578099e-05,0.000372518172388384,0.000165994108191286,0.000255517760572908,-0.999684539821234
"HMDB0002982",-1.99999999923627,7.47337018835291e-08,2.90114012858594e-09,1.91780710466506e-10,1.68761348038248e-09
"HMDB0002991",0.000452056528311083,0.00018014352974931,0.000494978983963597,8.41652608198692e-05,-0.999762150683859
"HMDB0003073",-0.999199668368989,0.00193314214332758,0.000941803221549694,0.00129992843764986,-0.999499638264952
"HMDB0003080",1.38304061134076e-08,-0.999999515357363,-0.999999907080356,-0.999999879947348,-0.999999994586402
"HMDB0003125",-0.941753703182952,0.0177306987115447,-0.976284995868289,0.0173793770748156,-0.972893128882538
"HMDB0003134",-0.999999999256826,2.83371464387316e-09,1.8105358711044e-09,2.56925621284487e-10,-0.999999999522207
"HMDB0003141",0.0847806742211844,0.0284329497112509,-1.90159438976266,-1.89218051787181,0.0319874039345228
"HMDB0003178",-0.999999752702468,6.95756965812122e-06,1.05460840247542e-06,-0.999999999414323,8.562772852981e-08
"HMDB0003192",2.4350312186516e-07,-0.999994307318481,2.21433201273045e-08,3.140146433442e-06,-0.999996443310101
"HMDB0003193",-0.999999998057458,3.0231793167792e-08,-0.999999999988376,1.11891415210924e-09,3.23079590275888e-10
"HMDB0003208",1.72711632871301e-06,-0.999977834106447,6.57920792811315e-07,2.28926743461456e-06,1.15063966933311e-06
"HMDB0003224",0.000261939323248645,-0.999999896644059,-0.999999969716194,-0.99999996728447,-0.999999984282132
"HMDB0003235",7.32721234137698e-10,9.02926775794896e-08,4.15548922253878e-09,4.7739587302615e-09,1.49818295046656e-09
"HMDB0003252",-0.999998277692123,2.21982677004203e-05,-0.999999344927611,-0.99999772257032,-0.999998854449716
"HMDB0003269",-0.999999997007002,8.00781795693338e-08,1.53011856776083e-09,8.61456202541383e-09,5.24378734674884e-09
"HMDB0003276",-0.999999985966304,9.54342627428142e-08,-0.999999999102855,5.23790463574583e-10,2.39230652212745e-09
"HMDB0003335",-0.999999949478352,1.84014143881997e-06,-0.999999097916867,2.25878291296821e-07,-0.999999999104996
"HMDB0003337",1.80433400935828e-06,-0.999991233036752,8.02438168316877e-06,-0.999997915772667,-0.999992192085843
"HMDB0003339",-0.998494703005506,-0.999783678827617,-0.993644117010054,-0.999766288496111,-0.999017580811519
"HMDB0003345",-0.931400719817893,0.00595236259438223,-0.885608831859609,0.0435704723068592,-0.954913526877745
"HMDB0003357",-0.999999997229046,6.58535708911836e-09,3.9194141917681e-09,4.31476273073281e-09,4.2353789485804e-09
"HMDB0003374",-0.945275657564718,-0.995164476311085,-0.999999303146707,0.000802635630315506,2.11938602424814e-06
"HMDB0003375",1.66155371424465e-09,-0.99999999745083,-0.999999998640434,6.41909042987208e-10,-0.999999999014205
"HMDB0003378",8.80911139171663e-09,-0.999999985192283,-0.999999994069022,2.44538035948489e-08,8.07011965150401e-09
"HMDB0003379",1.100069778881e-06,2.19638281116499e-06,2.07665523028051e-06,1.03569986484113e-06,-0.999998512926439
"HMDB0003391",0.0434337813631205,-0.982029428562947,0.050200400766169,-0.974865641839028,0.044672637519784
"HMDB0003402",-0.99999914444275,-0.999997588883622,1.3270085308454e-06,1.15304811760156e-06,4.22902556908393e-06
"HMDB0003406",4.27937066388343e-10,-0.999999999850839,-0.999999999986941,-0.999999999891841,7.47238226108783e-10
"HMDB0003411",-0.93648007115007,-0.933117026453469,-0.995921099273869,-1.90849060893353,-1.99788763953892
"HMDB0003416",1.66941289046136e-09,-0.999999938804416,3.91496561672616e-10,-0.999999999414092,-0.999999991804818
"HMDB0003417",-0.977960793658883,0.00524710362430986,-0.977309002576,-0.999841804138944,-0.998115475915804
"HMDB0003418",1.31613376275093e-08,-0.999981425409562,9.02048135174629e-07,-0.999999381818568,-0.999999998928513
"HMDB0003423",-0.992062722394508,0.0065055270767884,-0.995490917256668,-0.991396312216892,-0.998108530702665
"HMDB0003426",0.000155697181567427,0.000298529570768117,0.00116013126808366,0.000358889446612628,0.00210270651246526
"HMDB0003459",-0.999999993985369,-0.999999997937135,-0.999999997225188,-0.99999999963224,-0.999999997965983
"HMDB0003474",2.99519067370155e-09,-0.99999997556073,1.38213538213034e-09,2.85857352894829e-09,9.04500195730011e-09
"HMDB0003537",-0.999999979371716,4.76597622015111e-06,6.12879138683813e-09,-0.999999435775042,2.11425881655506e-09
"HMDB0003540",-0.957888803570187,-0.988778064950472,0.11335716851176,-0.994227728202611,-0.991747662431458
"HMDB0003550",-0.999999998913052,-0.999999999914197,-0.999999998355788,8.19696461847973e-10,8.94433664534953e-10
"HMDB0003555",-0.999999999890085,-0.999999974722508,-0.999999999544445,-0.999999999170162,-0.999999999939854
"HMDB0003556",1.47884104733392e-06,-0.99998358999535,-0.999997933547521,2.8959482100284e-06,3.39840922497541e-07
"HMDB0003634",-0.999999999169467,1.27458697061708e-09,6.79561460281402e-10,-0.999999999679097,4.92605769895944e-10
"HMDB0003648",5.86792956144085e-10,5.00687795300248e-09,-0.999999999777545,1.06224239258942e-09,-0.999999998384871
"HMDB0003667",-1.99999999833283,2.57045031018746e-09,1.33814349697298e-09,-1.99999999935917,1.05943327697415e-09
"HMDB0003892",1.58711362536608e-09,8.51938003635996e-09,6.83137792996937e-09,-0.999999998411258,1.84027803636003e-09
"HMDB0003966",5.65154833633293e-08,-0.999999766631383,-0.999999899663585,-0.999999895049899,-0.999999849225072
"HMDB0004080",1.55940793123563e-09,-0.99999999975407,2.76762814676115e-09,-0.999999996797148,3.16545125643335e-10
"HMDB0004081",1.64223898696142e-06,-0.999995021838184,8.30758394264973e-07,2.17259750744862e-06,-0.999998125795764
"HMDB0004238",-0.996715766092253,0.000287568961695346,0.000920289797811863,5.32379513161531e-06,0.00195034292530896
"HMDB0004240",0.100478810026637,0.0431252336794251,-0.999467049601913,-0.843896799572282,-0.891673040013903
"HMDB0004242",-0.999999999240394,2.99926841838614e-08,1.23814869730727e-09,5.26488821559321e-11,8.53313500860322e-10
"HMDB0004258",4.67360742275818e-08,-0.999280572897836,3.6445354946175e-08,6.54761480105785e-08,2.69559466882257e-08
"HMDB0004264",-0.999999925827795,-0.999999711656753,-0.999999996838438,-0.999999949248026,-0.999999996515085
"HMDB0004321",1.66155371424465e-09,-0.99999999745083,-0.999999998640434,6.41909042987208e-10,-0.999999999014205
"HMDB0004362",2.41341422323524e-09,4.25812824390158e-08,1.5700690518723e-10,3.29459433556223e-09,-0.999999999506824
"HMDB0004385",1.13546014772282e-10,-0.999999988664202,-0.999999999160642,1.06388360491179e-09,-0.99999999807089
"HMDB0004461",-0.999994017815781,-0.999974661339707,9.59636244983798e-07,-0.999997197087276,4.03761804661633e-06
"HMDB0004666",5.06917986024633e-09,9.22479670715137e-09,6.96512046676007e-09,-0.999999999921745,1.3521587101043e-09
"HMDB0004673",-0.999999926719604,-0.9999997149763,-0.999999996934475,-0.999999949578817,-0.999999995318125
"HMDB0004688",-1.99999953135587,5.93389145179558e-07,-1.99999958142756,-1.99999951980289,-1.99999962520739
"HMDB0004842",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004843",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004844",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004845",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004846",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004847",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004848",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004849",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004850",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004851",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004852",5.92147165733292e-10,2.90060598199391e-06,1.40782702550237e-09,-0.99999826031039,-0.99999457840518
"HMDB0004853",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004854",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004855",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004856",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004857",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004858",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004859",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004860",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004861",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004863",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004865",-0.99999999983534,-0.999999998748938,1.73182544242119e-09,-0.999999999041662,1.908983460607e-10
"HMDB0004911",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004912",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004913",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004914",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004915",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004916",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004917",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004918",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004919",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004920",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004921",-0.999999986318745,7.68193852033535e-09,-0.999999993246546,2.62193390384992e-06,5.14402061699253e-06
"HMDB0004937",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004938",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004939",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004941",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004942",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004943",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004944",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004945",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004946",1.32034754587782e-07,-0.999996940456813,1.83791817476701e-07,-0.999999966961011,2.15333251581528e-07
"HMDB0004958",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004960",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004961",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004962",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004963",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004964",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004965",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004966",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004967",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0004968",-0.999999961897567,-0.999989432927076,-0.999999578676926,-0.999999507306282,-0.999999527851452
"HMDB0005022",9.9392798052386e-06,-0.99999776086177,-0.999925921452609,1.57688965430036e-06,5.77265152245227e-07
"HMDB0005060",-0.999990489048196,-0.9999784535709,7.75884349239391e-06,1.14315571686226e-05,-0.999998959201194
"HMDB0005073",-1.99999999641925,8.71015230336586e-07,2.79148918584244e-08,9.40861227365658e-09,3.11284108495701e-08
"HMDB0005082",2.37503445667075e-09,-1.99999995946223,1.42128294308565e-09,2.38838586154452e-09,-1.99999999227032
"HMDB0005087",-0.999999717490607,-1.99999690705699,1.61973610081572e-07,-0.999999095212817,-0.999999890104789
"HMDB0005095",-0.999999985084741,3.35360497753374e-07,5.21804911241391e-08,4.27582710199824e-08,3.09166035112801e-08
"HMDB0005176",6.06089087221846e-08,-0.999999931297052,-0.999999996582198,-0.999999998304724,1.78037465734214e-09
"HMDB0005199",-0.999999997538117,5.71710200267745e-09,1.41039469198712e-09,1.28605952779628e-09,1.82417580977776e-09
"HMDB0005784",-0.999999995837204,3.37498457874028e-08,1.6117284151493e-09,-0.999999880898804,1.07201148720528e-08
"HMDB0005896",-0.999999944100335,3.94403468256063e-07,-0.999999965822996,2.37261179774273e-08,1.14520444127893e-07
"HMDB0005962",-0.999999992020485,8.81383345597092e-08,-0.999999999248997,-0.999999994045939,1.63421913806945e-08
"HMDB0006044",7.69446610545794e-06,-0.999991711052193,-0.999999568269127,-0.99999713417976,-0.999998960439821
"HMDB0006059",-0.999999597135899,8.97402582551617e-08,1.07818305050787e-06,5.23521219599135e-07,-0.999996663443812
"HMDB0006115",-0.999994017815781,-0.999974661339707,9.59636244983798e-07,-0.999997197087276,4.03761804661633e-06
"HMDB0006216",-0.999999999680349,-0.999999917230923,1.92280454876936e-10,2.46075201977824e-07,4.82358939208947e-07
"HMDB0006219",0.0847806742211844,0.0284329497112509,-1.90159438976266,-1.89218051787181,0.0319874039345228
"HMDB0006220",-0.889669158443963,-0.963383637583198,0.128093078058447,0.140558632763939,-0.955619705875187
"HMDB0006221",-0.999999999680349,-0.999999917230923,1.92280454876936e-10,2.46075201977824e-07,4.82358939208947e-07
"HMDB0006224",-0.999999998262468,6.40662038504458e-09,-0.99999999669719,-0.999999999831282,-0.999999999281324
"HMDB0006240",2.60620278849076e-10,3.27345846111014e-11,1.79645743377162e-09,4.35216655711398e-10,2.36063849007941e-10
"HMDB0006254",-0.999999998457354,3.46254410918892e-10,5.96701928918151e-10,-0.999999999283417,2.45597078627265e-10
"HMDB0006270",0.0128435356022439,0.0318721084304779,0.0154852472532834,0.0214181463962912,0.00607949656867546
"HMDB0006294",-0.999999989586567,-0.999960509072941,0.00116078023749856,-0.999999994600001,-0.999999997431472
"HMDB0006327",-0.999999991120782,-0.999999941351001,-0.999999962101912,-0.999999994352111,-0.999999989673599
"HMDB0006344",2.52985682085954e-06,2.10621886962775e-05,1.24255345325579e-05,4.15725715674363e-07,-0.999996548249017
"HMDB0006472",-0.999999998208725,-0.999999996971284,-0.999999999838326,-0.999999998351169,1.51819993632641e-09
"HMDB0006482",1.07856236047455e-05,4.00777167820162e-05,5.47983617184593e-05,1.08701144350766e-05,0.00023931145900812
"HMDB0006483",7.44556983392248e-10,-0.999999942918831,2.43386164681232e-09,-0.999999997207294,-0.99999999332162
"HMDB0006525",8.33533804830728e-10,-0.999999998714894,-0.999999999330816,3.20169701856268e-10,-0.999999999470119
"HMDB0006528",1.66409071563319e-06,2.54292287324002e-05,1.42324680973702e-06,2.4901133449531e-05,-0.999906494047862
"HMDB0006543",2.78877776186619e-10,-0.999999999564175,-0.999999999784454,1.05971744362702e-10,-0.99999999979643
"HMDB0006547",-0.999991359502055,-0.999991428467855,8.13495110438218e-06,9.48162093649451e-06,-0.999948935086379
"HMDB0006552",4.19375409970351e-09,1.49358372061193e-08,-0.999999998367221,2.72603847635153e-09,-0.999999999910073
"HMDB0006557",8.77893504146916e-06,-1.9998749771438,7.89576218841851e-06,1.53878254104024e-05,-1.99998574732504
"HMDB0006740",6.54729206911862e-06,9.9715130284831e-06,9.59426699748326e-06,1.42390686124703e-05,-0.999998250438168
"HMDB0006790",6.31809580277458e-07,-0.99999775159707,1.16983843223045e-06,-0.999999209813229,9.4801450511158e-07
"HMDB0010199",8.83638437376859e-11,9.8523576654252e-08,2.54438245150478e-10,-0.999999994081923,5.54755588074834e-09
"HMDB0010216",-0.999999999592072,3.18375712985312e-08,9.42103133357509e-10,8.14109470976211e-10,-0.999999999900246
"HMDB0010316",-0.999999996899464,4.76116818371746e-09,-0.999999998448365,2.88419789782389e-11,-0.999999999947447
"HMDB0010384",8.4462968513946e-11,1.76321096868877e-08,-0.999999999999583,6.19643710154308e-10,9.86091849634517e-11
"HMDB0010708",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010709",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010710",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010711",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010712",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010713",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0010714",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0011134",8.34245845087154e-07,1.68214386124072e-06,8.16304301254642e-07,9.61829598403831e-07,1.33292207334622e-06
"HMDB0011135",-0.999999148722131,1.63917009951619e-05,-0.999998200991033,-0.999998569608569,-0.999998700135524
"HMDB0011175",-0.999999997664851,-0.999999999764039,-0.99999999964079,1.72331146611975e-09,-0.999999993146872
"HMDB0011179",1.24971035434787e-09,-0.999999999976762,2.13644636873719e-09,2.03241690704765e-10,-0.99999999769024
"HMDB0011617",-0.957888803570187,-0.988778064950472,0.11335716851176,-0.994227728202611,-0.991747662431458
"HMDB0011631",1.21904293732247e-08,7.67359643574624e-08,4.6565781473131e-09,1.16526412937172e-08,1.17528338764506e-08
"HMDB0011632",4.80181411206241e-11,-0.99999999630269,-0.999999999366121,-0.999999999064581,2.70523768286935e-09
"HMDB0011680",-0.99999924723988,9.41665114985248e-08,-0.99999999992908,4.56011652786328e-09,1.91847895920724e-08
"HMDB0011691",1.80433400935828e-06,-0.999991233036752,8.02438168316877e-06,-0.999997915772667,-0.999992192085843
"HMDB0011733",-0.999999998150886,4.33769126268048e-09,-0.999999999666355,-0.99999999647926,1.85917754271161e-09
"HMDB0011745",-0.999999998887636,2.18179061744622e-09,5.06665982649318e-10,5.00873562754946e-10,-0.999999993978068
"HMDB0012225",0.000485145657073272,0.00267263710104557,-0.998200652785665,0.00408104286557685,-0.999402767063169
"HMDB0012238",-0.999999999545888,-0.999999969823865,-0.999999999953215,-0.999999997215058,2.14626834199105e-09
"HMDB0012253",-0.999999999998949,-0.999999999999867,-0.999999999998307,1.10616647067721e-13,1.20210712523776e-11
"HMDB0012254",1.86115198654781e-11,1.99191562342933e-12,2.24148897176166e-12,-0.99999999999829,1.65607962944254e-11
"HMDB0012299",0.00220806980816358,0.00937686055906448,0.00452662287494811,-0.985580933927959,-0.959325021897803
"HMDB0012305",-0.999996223783515,-0.999992636464799,-0.999999980608021,-0.999993505932281,5.13851045156831e-06
"HMDB0012320",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0012321",3.77767331014572e-06,7.36646555084287e-06,1.94293207807522e-08,6.49656075959316e-06,-0.999994863444936
"HMDB0012455",-0.999999999710518,2.70099257601997e-08,1.85192382014388e-09,-0.999999998677458,3.35620503473925e-09
"HMDB0012587",1.13546014772282e-10,-0.999999988664202,-0.999999999160642,1.06388360491179e-09,-0.99999999807089
"HMDB0012894",2.65058051582818e-09,3.70512958427626e-10,4.00952403191482e-09,2.80018458518255e-10,1.25055345078206e-09
"HMDB0012947",5.66821374532665e-07,1.41765031751743e-05,9.6515301345582e-07,-0.999999999403695,-0.999999312045922
"HMDB0012958",-0.999999990516934,-0.999999940224441,-0.99999993100595,-0.999999994035916,-0.999999989067873
"HMDB0012974",2.48566746644675e-09,2.344665986339e-09,2.14435092866908e-09,8.10458487753162e-10,-0.999999996960158
"HMDB0012988",-0.999999991738838,5.34791631318224e-10,1.44501261754522e-08,4.32078010436288e-09,-0.999999990952259
"HMDB0013000",-0.999999998781461,2.1185113655121e-09,-0.99999999740305,-0.999999997824614,-0.999999999803547
"HMDB0013022",-0.999999996257188,-0.999999999844785,2.75759742831006e-09,1.20654344282629e-09,-0.999999996733543
"HMDB0013111",0.00220806980816358,0.00937686055906448,0.00452662287494811,-0.985580933927959,-0.959325021897803
"HMDB0013336",-0.999999985450133,4.72108007626342e-09,2.02072534575612e-09,2.75991393355503e-09,-0.999999981199852
"HMDB0013609",-0.997259240772005,0.000854304357671589,-0.998661481006271,-0.99742817218838,-0.999350860530515
"HMDB0013676",-0.999994017815781,-0.999974661339707,9.59636244983798e-07,-0.999997197087276,4.03761804661633e-06
"HMDB0013677",-0.999994017815781,-0.999974661339707,9.59636244983798e-07,-0.999997197087276,4.03761804661633e-06
"HMDB0014312",4.54280347488829e-09,-0.999999963416569,1.51943350967305e-09,-0.999999992765929,1.06258533875404e-09
"HMDB0014559",-0.957888803570187,-0.988778064950472,0.11335716851176,-0.994227728202611,-0.991747662431458
"HMDB0014581",3.84819706291172e-09,-0.999999998655635,-0.999999998758946,9.87658078426857e-10,3.9424026937041e-10
"HMDB0014618",2.87186655748075e-05,1.53482823606518e-05,4.03170906658479e-09,-0.999981310267188,-0.999999999855033
"HMDB0014644",3.56686796052732e-09,6.32857013270272e-10,-0.999999999887595,-0.999999999834993,-0.99999999800296
"HMDB0014816",1.62565674667778e-08,-0.999999959012086,6.85740430433588e-09,-0.999999997448387,-0.999999985035869
"HMDB0014821",8.92867752545974e-06,-0.999986513514442,3.97424202782754e-06,7.49996725076512e-07,4.02842991663769e-07
"HMDB0014839",-0.957888803570187,-0.988778064950472,0.11335716851176,-0.994227728202611,-0.991747662431458
"HMDB0015002",5.22882812518537e-06,-0.999999084780913,-0.999987628526869,-0.999985871653188,-0.9999766392761
"HMDB0015043",-0.999999997771687,-0.99999999550926,-0.999999997571307,-0.999999993260446,-0.999999996562201
"HMDB0015044",1.95152982780011e-10,-0.999999999985341,1.65562463418039e-10,8.73348228757237e-11,2.0918750115129e-10
"HMDB0015227",-0.999919343454883,0.000307005493903768,-0.998357521463043,-0.999249906816412,0.00162991446019657
"HMDB0015230",-0.999999340136042,-0.999977956875834,5.38155155198936e-07,3.29884664588895e-09,-0.999998748259599
"HMDB0015247",3.58490852086403e-07,-0.999999300405458,2.8799259207175e-07,2.9088329241478e-07,3.59620306063628e-07
"HMDB0015252",4.01550675555743e-06,7.7236376916337e-07,-0.999999047370444,-0.99999871571752,-0.999966875006784
"HMDB0015256",8.33533804830728e-10,-0.999999998714894,-0.999999999330816,3.20169701856268e-10,-0.999999999470119
"HMDB0015360",8.33533804830728e-10,-0.999999998714894,-0.999999999330816,3.20169701856268e-10,-0.999999999470119
"HMDB0015459",2.09452176406394e-10,0.00743857616250088,-0.960214930842796,1.85812056156333e-09,-0.999999992329007
"HMDB0015503",-0.999999999739114,-0.999999999966914,-0.999999998203854,-0.999999999564583,-0.999999999763661
"HMDB0015532",-0.999999999680632,3.19947825638819e-10,-0.999999999612029,-0.999999999753418,-0.999999999381466
"HMDB0015536",8.26267074511516e-05,7.13247767538276e-06,2.81014397272546e-05,-0.999878351523991,1.82196896686687e-05
"HMDB0028680",-0.999999993985369,-0.999999997937135,-0.999999997225188,-0.99999999963224,-0.999999997965983
"HMDB0028752",2.21044152761346e-08,5.43666620568505e-07,1.3442425436266e-08,3.66056177967054e-08,1.05114062611553e-08
"HMDB0028818",-0.999999996038654,7.42217205928729e-08,1.30545604952511e-08,1.3306639532872e-08,7.53900066657950e-09
"HMDB0028823",-0.999999994302852,3.73558978335394e-08,6.51754255182924e-09,8.4807854436459e-09,3.68930584514492e-09
"HMDB0028848",-0.99999999982242,2.13627540001699e-09,4.10162126158206e-09,-0.999999999160524,7.84008964283614e-09
"HMDB0028929",-1.99999999592732,3.84812205893508e-09,2.96898295282232e-09,1.28475711632741e-09,8.32704095470878e-09
"HMDB0028933",0.0116043355832439,0.041258541268858,3.57153743131967e-10,3.92815703112331e-09,0.02630897115681
"HMDB0028940",-0.999999994837384,1.75167230364543e-10,-0.99999999684356,-0.999999998318185,-0.999999987952228
"HMDB0028942",-0.999999996379418,2.16166467477837e-09,5.60470586819992e-10,5.0484855385532e-09,1.44122041349119e-08
"HMDB0028959",0.163384974628894,-0.962409378492993,-0.999999996827839,-0.999999998042563,1.64443887537672e-10
"HMDB0029014",1.06819923056477e-09,-0.999999998886121,1.81747310894161e-09,-0.999999999156324,-0.999999992066684
"HMDB0029019",1.04203660001558e-09,1.7734594474514e-09,2.50137859810215e-10,1.35049830549344e-09,-0.999999995191424
"HMDB0029140",1.91953676660565e-10,3.83709944438307e-09,1.14115805453596e-09,6.44330484242576e-09,2.89853965529351e-08
