"","Endothelial cells","Fibroblasts","Granulocytes","Macrophages","T cells"
"HMDB0029423",-0.99999936941859,-0.999997264934571,-0.999998287389427,1.23571595241595e-06,1.4752414118155e-06
"HMDB0029593",3.57608714300629e-09,4.93492023678899e-09,7.09419972095362e-09,2.57379782936697e-09,-0.999999999613076
"HMDB0029751",2.72128332710085e-10,-0.999999999317881,-0.999999998930203,2.19852428254373e-11,-0.999999999727649
"HMDB0029865",-0.999999999852453,3.44493803812211e-10,4.70959392440638e-10,-0.999999999976413,1.83388288782965e-10
"HMDB0030091",-0.99999774432325,-0.999999661548294,-0.999995387148793,-0.999999543661499,-0.999999983562227
"HMDB0032473",2.995824513589e-10,-0.999999999312663,-0.999999999074645,4.87543803119892e-11,-0.999999999626391
"HMDB0032562",2.46509397566909e-05,5.46937384953757e-05,4.78792354354003e-05,3.20611787471521e-05,-0.999996907262843
"HMDB0033022",8.81585673908432e-06,1.3481447677141e-05,1.79587115046627e-05,1.12365292744467e-05,5.79649023184741e-06
"HMDB0033685",-0.999999985280937,7.24362322551263e-10,8.63224553983736e-09,2.49350370336594e-10,6.30140399877557e-09
"HMDB0033704",8.23973607548777e-06,2.13176324804391e-05,3.64401987710876e-05,1.42607134192824e-05,5.12619283478353e-06
"HMDB0033923",-0.997380781935966,-0.999032707363887,-0.996899891791572,-0.997010368267853,-0.99861451031494
"HMDB0033934",0.555663049585266,0.87723666617228,1,0.590052006873212,0.355339334532584
"HMDB0033951",-0.987798270671004,-0.974610590434778,-0.98844430338962,-0.976513378525272,-0.976450872741963
"HMDB0034227",-0.999999985280937,7.24362322551263e-10,8.63224553983736e-09,2.49350370336594e-10,6.30140399877557e-09
"HMDB0035924",-0.999999999836156,-0.999999999920239,-0.999999999099979,-0.999999999692984,2.85827536134173e-10
"HMDB0036087",-0.999999999850362,3.43988499550055e-10,4.63118882575414e-10,-0.999999999975648,1.86964374366557e-10
"HMDB0037138",7.1399529476244e-09,6.13871438934133e-09,9.01337080252234e-09,5.80853944600592e-09,7.28531747080696e-10
"HMDB0037177",0.00387554796760103,-0.989824835528304,0.00208809715230489,0.0135145154633399,-0.989339981525455
"HMDB0038660",2.46509397566909e-05,5.46937384953757e-05,4.78792354354003e-05,3.20611787471521e-05,-0.999996907262843
"HMDB0038852",5.97068388726586e-11,6.58825334443013e-12,-0.999999999963665,2.54598612937333e-11,4.32095202529413e-12
"HMDB0039463",-0.999999985280937,7.24362322551263e-10,8.63224553983736e-09,2.49350370336594e-10,6.30140399877557e-09
"HMDB0041627",-0.991448628665599,-0.974009287344455,0.0153541801888667,0.00510324117516841,0.00975397244842168
"HMDB0041827",-0.444559659165149,-0.122947418914773,0,-0.410070048442883,-0.644138972803204
"HMDB0041861",3.2800789479729e-09,9.16219187715833e-10,6.56178595476538e-11,7.30190275217635e-09,1.99662585502936e-09
"HMDB0041950",-0.99999989565432,-0.999998146637752,-0.9999995187835,3.24587868709555e-06,9.39664667469549e-07
"HMDB0041991",-0.99999998040827,-0.999999958181453,-0.999999919286398,-0.999999964051368,-0.999999985472912
"HMDB0042012",1.05900894558992e-09,1.83105953389012e-10,-0.999999997363263,-0.999999999638142,-0.999999999236682
"HMDB0059597",0.604017880734313,0.7722741709761,0.989222844570408,0.730230134400711,0.509472808346767
"HMDB0059625",1.02707702389366e-06,3.70086406488525e-06,4.58537810181097e-06,1.31759201575309e-06,2.19536894954493e-06
"HMDB0059661",0.0252723521200779,-0.980683825544058,0.0133430255703383,-0.981222869466565,-0.981310570989283
"HMDB0060104",4.72159601032363e-09,6.52130937141114e-09,1.33997572534514e-08,3.91578354084742e-09,1.72389143948045e-09
"HMDB0060159",2.77429904817064e-10,3.19003550633825e-11,-0.999999999459046,-0.999999999016964,-0.999999999725814
"HMDB0060164",-0.999999999158603,1.97462318021991e-09,-0.999999998422487,1.51949884224536e-09,1.94115378814375e-10
"HMDB0060180",0.0316539612979996,-0.971419149159625,0.00592038550883746,0.00901110620138838,-0.989944643455898
"HMDB0060382",3.02242571291202e-09,1.37599143239841e-08,8.7319522678798e-09,6.16254370462066e-09,1.10107615014414e-09
"HMDB0060390",4.132936395992e-09,1.36199867798057e-09,5.37149262785556e-09,2.04159911188741e-10,-0.999999999118277
"HMDB0060475",0.00082362851761991,0.00118840174215345,-0.999985049211866,0.00316252187169027,0.00332780238694825
"HMDB0060661",-0.999984607453687,7.51445237447937e-06,1.69333589594283e-05,4.35562087916553e-06,-0.999959876698577
"HMDB0060747",-0.999999021936039,4.64473876545722e-06,-0.999999526420365,5.96058109924022e-06,1.7763619970935e-05
"HMDB0061685",-0.999999999756508,2.39925072763551e-09,2.42066587615776e-09,-0.999999999954756,3.05062136388886e-09
"HMDB0061714",8.67875206080155e-06,1.61616987779549e-05,1.66230032486429e-05,1.21320767974655e-05,5.72623395414262e-06
"HMDB0062179",-0.999952028697769,-0.999972820307983,-0.999948242245081,-0.999970833197247,0.000523154332092018
"HMDB0062188",1.62261143684755e-08,8.48595126090497e-09,2.26789534733175e-08,2.4514755396474e-08,9.50490319118213e-09
"HMDB0062251",0.00777677829861188,0.0273779272683173,0.00227489871733745,0.0299311738560518,0.0204039008074883
"HMDB0062270",-0.959785702587779,0.0446145279733351,-0.969917980437092,0.127327101020615,0.0681782066202382
"HMDB0062424",-0.999952028697769,-0.999972820307983,-0.999948242245081,-0.999970833197247,0.000523154332092018
"HMDB0062483",3.26462931179274e-07,-0.999999623509194,7.37136738909881e-07,9.19295702315324e-08,-0.999999244379018
"HMDB0062486",7.54544548629822e-08,1.1645403694626e-07,2.0758471876934e-07,7.83188901503358e-08,4.47754332707054e-08
"HMDB0062493",-0.999999987580211,1.53675465372363e-09,-0.999999996701758,-0.999999938445429,3.44125647117259e-09
"HMDB0062520",-0.999999999528917,-0.999999997729345,-0.999999990492634,-0.99999999870185,2.46671619152248e-09
"HMDB0062562",1.08781478050691e-08,9.58879484758857e-09,2.91499919465516e-08,8.90755315910788e-09,7.62916206655012e-09
"HMDB0062619",8.9377878845196e-08,6.03580420607219e-08,-0.999999951338244,8.71625031041242e-08,7.24984555561775e-08
"HMDB0062645",1.99322778707768e-06,1.39203060451999e-06,4.36861194036183e-06,4.20619022068688e-06,6.7706291014559e-07
"HMDB0062684",3.5332617323744e-09,5.38149123783713e-09,9.21850841251074e-09,2.3566392493085e-09,1.71385864916895e-09
"HMDB0062696",-0.99999467748567,1.9186697272989e-07,-0.999995097808646,-0.999999458445795,8.44373198587988e-10
"HMDB0062702",-0.999998089550658,4.62087166970614e-07,-0.999998971285888,-0.999997546816289,8.2923509130169e-07
"HMDB0062703",0.0328641827226959,0.052140899731511,0.0657157293933673,0.0422546606798469,0.0230174650373412
"HMDB0062761",-0.999999989815744,-0.999999984931009,-0.999999974951497,-0.999999982804325,-0.999999990442586
"HMDB0062801",3.85353485191789e-09,5.92162628323171e-09,1.28963827164882e-08,3.18749100733332e-09,1.27404179641979e-12
"HMDB0240312",5.88807961446445e-05,7.07799252227643e-05,9.08043184053397e-05,2.28891671498311e-05,-0.999968668080848
"HMDB0240584",-0.999999298774616,1.36906553368068e-07,-0.999999580692711,-0.999999490282567,2.38573990002099e-07
"HMDB0240589",2.12611840489123e-08,4.22062494607225e-08,8.8588450469312e-08,1.25625578545709e-08,5.36226546283152e-09
"HMDB0240607",3.70496145684817e-09,7.17948328082614e-09,1.26592189083268e-08,3.86865168650749e-09,1.2994362217683e-09
"HMDB0240773",0.0009409185365915,0.00101048070142769,0.000399081110042254,0.00135034956333875,6.45026917544738e-05
"HMDB0240774",0.000552281639183948,0.00184821034661492,-0.999252032974215,-0.998708513616614,0.000446858342549891
"HMDB0242149",-0.999999999862646,3.48316785185758e-09,2.29076490578379e-09,1.65494750544966e-09,1.02218965885972e-08
"HMDB0242179",3.70496145684817e-09,7.17948328082614e-09,1.26592189083268e-08,3.86865168650749e-09,1.2994362217683e-09
"HMDB0242292",0.00108924011578851,0.00111299861104583,0.000463498015093238,0.00232300553236681,0.00166606873507187
"HMDB0242325",-0.999999990028393,-0.999999962766099,-0.999999916297825,-0.999999995210003,1.55982470241381e-08
"HMDB0242348",3.50460339468801e-06,1.28150843672246e-05,2.83748592521535e-06,-0.999953249526675,3.3132892669738e-05
"HMDB0242363",-0.999999999181026,2.23999641244969e-10,1.40630537751465e-09,-0.99999999899844,-0.999999999075928
"HMDB0242392",3.66788626896619e-09,1.68822552609328e-08,4.03013391388464e-08,6.79612700278263e-09,-0.999999998393833
"HMDB0242411",-0.999999995264954,-0.999999997527421,1.27883532396566e-09,-0.999999992639204,-0.999999998193054
"HMDB0242414",-0.971658824731491,0.0630289360604571,-0.985508316678224,-0.94180485230792,0.0354634172891211
"HMDB0242506",0.00906137761460718,0.0211327321650796,0.0114824471409751,0.0219001465086144,0.00403403865895129
"HMDB0242534",-0.918550177663742,-0.990295738643978,-0.866689062850102,-0.98381724513251,-0.962161665492811
"HMDB0242576",2.06472354669906e-08,-0.999999958093711,-0.999999248448907,-0.999999964239514,-0.999999904593568
"HMDB0242608",1.50144417753863e-06,-0.999999959074705,-0.999999782129243,2.00558751435662e-06,1.44705880057483e-06
"HMDB0242614",1.84059849105461e-09,-1.99999999993375,-1.99999999788375,2.42446916067374e-09,3.17889593286658e-09
"HMDB0242634",-0.992598312903521,0.0011056435154891,0.00131590866562489,-0.984007582381752,0.0312150820545312
"HMDB0242742",8.26536077444439e-10,-0.999999999991828,-0.999999999011147,1.11214626171642e-09,1.36689500435744e-09
"HMDB0243633",0.0183178371311641,0.0145494372815999,-0.979755107221287,0.00390065281433657,0.0289635491183834
"HMDB0244343",0.08300620902648,0.0157528275025862,-0.935063612265635,0.0645816298617032,0.054808570279491
"HMDB0244347",3.60264206447374e-09,6.52048413567413e-09,1.06091060811217e-08,3.29038831457596e-09,2.06658352915196e-09
"HMDB0244369",-0.999999947730675,1.55757212687177e-07,-0.999999814763878,-0.99999996429646,-0.999999968617116
"HMDB0244445",-0.999999989383281,-0.999999962887524,-0.99999991582435,-0.999999994204715,1.51597125196133e-08
"HMDB0244465",9.5984821393543e-09,1.21490487185699e-08,2.12876058720605e-08,2.14410869820047e-08,8.77116840572138e-09
"HMDB0244522",8.2715547783971e-06,1.32631338852197e-05,1.66749544608038e-05,1.09015098458653e-05,5.00477676177186e-06
"HMDB0244553",-0.974753555784458,0.0193360684851923,-0.986671005226107,0.018796353966091,0.018708618937196
"HMDB0245099",5.86149246889894e-05,6.95877824955944e-05,4.16829679871915e-05,1.16447424006205e-05,0.000339931254873814
"HMDB0245269",2.84886464659532e-09,7.20943260625185e-09,1.36382125742329e-08,3.02752409885183e-09,1.36486223305581e-09
"HMDB0245567",6.68468659366986e-06,8.41697301247409e-07,3.16135167891164e-06,7.60498785496124e-07,3.86073623909522e-07
"HMDB0245990",2.56765554530289e-09,1.80898884792474e-08,6.52097997838035e-09,9.74856788458166e-09,5.9828842818373e-09
"HMDB0246128",0.0252723521200779,-0.980683825544058,0.0133430255703383,-0.981222869466565,-0.981310570989283
"HMDB0246298",1.19939652711618e-08,1.55528371773611e-08,1.2455186700761e-08,3.65092060848409e-09,3.16726216014528e-09
"HMDB0246318",2.38635358479633e-09,4.02757314507405e-09,6.48911988952186e-09,2.2295403177961e-09,1.20002510373883e-09
"HMDB0246552",7.1399529476244e-09,6.13871438934133e-09,9.01337080252234e-09,5.80853944600592e-09,7.28531747080696e-10
"HMDB0246682",-0.999999995437238,-0.999999990603896,-0.999999985534613,-0.999999995965381,-0.999999998939737
"HMDB0246887",9.84109652999138e-10,-0.999999999996773,-0.999999993535099,-0.999999998822449,1.84311739613495e-09
"HMDB0247113",1.63596611174287e-05,2.02223854574378e-05,2.67712910843069e-05,7.65501452885001e-06,-0.999997176050346
"HMDB0247117",-0.998914396303163,0.00208535605575328,-0.99856984769888,-0.999695193379811,0.00362837237432842
"HMDB0247192",2.89494662039403e-06,3.7565211283121e-06,-0.999997303747439,-0.999994540165206,-0.999999017691942
"HMDB0247294",1.04646413657679e-06,1.65989225105227e-06,-0.999988988571791,-0.999998698695048,4.67716537070331e-07
"HMDB0247474",8.71679553591428e-05,0.00013472943306318,9.23135367827452e-05,0.00016883540534792,0.000122927792077442
"HMDB0247485",9.84109652999138e-10,-0.999999999996773,-0.999999993535099,-0.999999998822449,1.84311739613495e-09
"HMDB0247706",0.0134722728287871,0.0214730024060927,0.0265087254923691,0.017711325003315,0.00920027882998953
"HMDB0248410",6.20717430034946e-09,8.73540996492845e-08,1.67440561145126e-08,4.10541676918374e-08,2.36741297876825e-08
"HMDB0248585",0.00115103286154429,0.0012435371447249,0.000478347327972603,0.00363172102231324,0.000894759352098946
"HMDB0248647",-0.970694353868838,-0.993429382998171,0.0136686916988482,-0.991363688411974,0.00853355290826204
"HMDB0250160",1.18062079323174e-09,1.93965745653394e-09,3.16237195728419e-09,9.28586984772753e-10,5.97223107720252e-10
"HMDB0250194",0.00750393038833731,0.0110067563363234,0.00719670851851022,0.0154426372485891,0.0204596305784795
"HMDB0250682",1.56388421427432e-06,1.50307756512999e-06,-0.999995975905277,-0.9999938915527,6.1472152322681e-06
"HMDB0250712",-0.998968168832189,-0.998762566706101,-0.999641713556806,-0.996894921355996,-0.996634901957389
"HMDB0250725",0.00236016532926123,-0.999532177290931,-0.999824946568187,0.00123546585235906,-0.997785001825949
"HMDB0250782",0.00018870385240613,6.36896242294254e-05,0.000124125093075269,7.64751020123889e-05,0.00074770952227454
"HMDB0250791",-0.995875169935531,0.00204079503698294,-0.994757348369441,0.00446040703784642,0.00093350701944141
"HMDB0251511",-0.996208451424582,-0.999014155367574,-0.992422516238411,-0.998113305990141,-0.996399952948611
"HMDB0251512",-0.998760676457345,0.00165192577849373,-0.996942617532423,0.00384269112521408,-0.999114184470763
"HMDB0251515",0.00631349659300521,-0.985466487518242,0.0035332720667266,0.00102486019937807,0.0176242749434381
"HMDB0251530",-0.999999980186956,-0.999999962439661,-0.999999933493903,-0.999999982484503,-0.999999990612757
"HMDB0251697",-0.999999999473658,6.70974782706164e-10,1.02398463462336e-09,2.32493292134437e-10,1.10852426601436e-10
"HMDB0252127",1.76691029490525e-09,-0.999999997530628,-0.999999997433801,-0.999999995850249,8.07294931028122e-10
"HMDB0252153",-0.999996623388892,-0.999972212538821,-0.999950804133351,-0.999990456847181,-0.999995735113712
"HMDB0252293",-0.999923197544505,-0.99983169595309,-0.999746781757835,-0.999919414114407,-0.999958519795618
"HMDB0252887",-0.999999999446661,-0.999999999859739,-0.999999999886165,2.6759462056338e-10,-0.999999999901513
"HMDB0253027",3.21568769592327e-08,5.90305627325172e-08,1.15594626983714e-07,2.18499554235467e-08,1.19490731812402e-08
"HMDB0253334",1.0158118248925e-08,2.11638748403178e-08,3.96365059531587e-08,1.50919531691377e-08,8.03043254369318e-09
"HMDB0253468",5.26636348639553e-09,-0.99999999846603,6.73596297795029e-09,6.5265795417225e-09,-0.99999999820748
"HMDB0254039",-0.997684245438657,0.0395139147664189,-0.999348880053399,0.0179304407662167,-0.987994595853208
"HMDB0255048",6.96188525606301e-10,-0.999999997554973,-0.999999999063717,9.35928468300155e-10,-0.999999999876869
"HMDB0255053",-0.999999999952792,-0.999999997603944,6.61652766967681e-10,9.10417563006972e-10,-0.999999998663372
"HMDB0256281",-0.999994999843676,1.40654455759803e-06,2.05818906008923e-06,-0.999998160136283,7.45907908476001e-07
"HMDB0256618",-0.99999998040827,-0.999999958181453,-0.999999919286398,-0.999999964051368,-0.999999985472912
"HMDB0256817",2.46509397566909e-05,5.46937384953757e-05,4.78792354354003e-05,3.20611787471521e-05,-0.999996907262843
"HMDB0257139",3.97111863490671e-09,3.88687071393409e-08,1.01968466494911e-08,1.97610555712277e-08,1.04383387410494e-08
"HMDB0257594",5.13569307237773e-07,-0.9999997107462,1.22326679676703e-07,-0.999998473098755,-0.999998956956403
"HMDB0257686",3.44209640624522e-05,-0.999889978137316,0.000183286013100074,-0.999863005076632,-0.998604989880441
"HMDB0257923",3.9454904452267e-07,1.20214548825671e-08,3.07147078993061e-08,4.26769952641986e-07,7.26502293532562e-07
"HMDB0258420",1.37356202345072e-05,2.15868288682646e-05,4.61679687356695e-05,1.1210628567427e-05,0.00186337509311124
"HMDB0258742",4.49970404998851e-09,7.37664917098909e-09,1.27222229864295e-08,2.89732181861177e-09,1.65062511035032e-09
"HMDB0258856",6.15278974367627e-09,1.13060126746402e-08,1.95155177740133e-08,7.16505494029476e-09,3.73411517228278e-09
"HMDB0259219",0.00387554796760103,-0.989824835528304,0.00208809715230489,0.0135145154633399,-0.989339981525455
"HMDB0259827",3.80987350195878e-09,6.15271580324636e-09,9.32403421674338e-09,4.11938406412097e-09,8.6043929201485e-10
"HMDB0260267",-0.99999999296275,-0.999999977804787,-0.99999997418813,1.13143733025176e-08,-0.999999982635083
"HMDB0301757",-0.989888949782558,-0.992712331144324,-0.999794144805353,-0.982275001923209,-0.988223387984196
"HMDB0301760",-0.98708074984782,-0.999402437742678,-0.994016872052769,-0.996260048736296,2.4376295598003e-09
"HMDB0302203",0.00108924011578851,0.00111299861104583,0.000463498015093238,0.00232300553236681,0.00166606873507187
"HMDB0302508",1.47677608853457e-10,-0.999999999655837,-0.999999999529501,2.35909655884505e-11,-0.999999999816779
"HMDB0302754",-0.999999991151738,3.52116825178002e-09,8.04015653933478e-09,-0.999999995165351,2.58247034190807e-09
"HMDB0302835",4.86466015200902e-07,-0.999998358475433,-0.999999056708601,1.68088868756902e-06,8.44886524531535e-07
"HMDB0303019",1.29812814740839e-06,1.29326083637135e-06,2.31304129200858e-06,1.40899529204401e-06,6.24082439798863e-07
"HMDB0303167",4.86466015200902e-07,-0.999998358475433,-0.999999056708601,1.68088868756902e-06,8.44886524531535e-07
"HMDB0303345",-0.999999973365768,5.2006177388697e-08,-0.999999886052725,1.3172782963645e-07,-0.999999640466089
"HMDB0303347",-0.999934973266474,2.76259964298179e-06,1.95821061288599e-05,-0.999931932432756,-0.999917922955745
"HMDB0303348",-0.999934973266474,2.76259964298179e-06,1.95821061288599e-05,-0.999931932432756,-0.999917922955745
"HMDB0303361",-0.996208451424582,-0.999014155367574,-0.992422516238411,-0.998113305990141,-0.996399952948611
"HMDB0303385",0.00631349659300521,-0.985466487518242,0.0035332720667266,0.00102486019937807,0.0176242749434381
"HMDB0303648",-0.999998558830161,-0.999996008063836,-0.999994305067507,-0.999996858992719,-0.999998548658144
"HMDB0303730",0.0228515164352368,0.0532350366152084,0.115081332938276,0.111261662086917,0.0925584690341114
"HMDB0303950",9.40615684741546e-06,1.32325459875136e-05,1.73200513748404e-05,1.10059667160702e-05,4.72548773708921e-06
"HMDB0303991",1.04467274910838e-06,-0.999998017879885,-0.999999972175842,-0.999998936072883,-0.999998921063947
"HMDB0304081",0.00142121255484907,-0.998755205569944,0.00274114149392972,0.000703305952416605,-0.996477368546139
"HMDB0304085",-0.960024052547487,-0.973982842286754,0.043735473354112,-0.931168911359219,0.032848507516103
"HMDB0304156",-0.999999996123707,-0.999999998797552,-0.999999988757185,2.88332793961795e-09,-0.999999997214103
"HMDB0304157",-0.999999663987677,-0.999998986848363,-0.999999111856387,-0.999999176754567,-0.999999113753313
"HMDB0304180",5.45890083521055e-06,8.95367515601924e-06,1.5339076408272e-05,2.93039980556439e-06,-0.999999980326207
"HMDB0304256",-0.999912333000693,6.14356620263686e-05,-0.999988607955264,9.6116462461904e-05,-0.999956082878042
"HMDB0304269",8.88856418438497e-06,1.39901794028463e-05,2.4261261901535e-05,1.12943403421326e-05,4.71106923527852e-06
"HMDB0304270",-0.999998735391614,-0.999996186391892,-0.999991838462009,-0.999997920324683,1.69075092276907e-06
"HMDB0304324",0.0710265087748116,-0.976588950688948,0.000384438065194491,-0.998530868252335,0.0259702606919683
"HMDB0304340",-0.942140125296646,-0.96138579404263,0.0340041593777267,0.0387556127755219,-0.969091776223351
"HMDB0304356",4.10889437089436e-06,5.44377160518159e-06,-0.999965090704396,5.57200267800153e-06,-0.999999442084449
"HMDB0304376",-0.999999993947306,-0.999999979560411,-0.999999984578123,5.30747301045666e-09,-0.999999992620295
"HMDB0304424",8.13534099313533e-07,1.00005017270082e-06,7.45346888943673e-07,2.70033635627991e-07,1.11402800511423e-07
"HMDB0304435",-0.999995874208912,-0.999995820034619,-0.999999997707679,-0.999993825767214,-0.99999100690815
"HMDB0304443",-0.999999973365768,5.2006177388697e-08,-0.999999886052725,1.3172782963645e-07,-0.999999640466089
"HMDB0304496",-0.999999764425575,2.06018845541031e-06,-0.999999113005659,5.29956289949277e-06,-0.999996983581214
"HMDB0304547",-0.999999996707093,-0.999999996742482,-0.999999993641718,7.96236347135164e-10,2.86464750664888e-09
"HMDB0304632",-0.918550177663742,-0.990295738643978,-0.866689062850102,-0.98381724513251,-0.962161665492811
"HMDB0304722",-0.999999996436712,-0.999999993630774,-0.999999989982126,-0.999999996407177,-0.999999998055634
"HMDB0304771",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0304810",-0.959785702587779,0.0446145279733351,-0.969917980437092,0.127327101020615,0.0681782066202382
